"X","Site.Code","Site","Subsite","Sampling.Time","Plot.ID","Unique.ID","Ocean","Coast","Latitude","Longitude","Temperature.C","Salinity.ppt","mean.fetch","pop.density.2015","GenotypicRichness","AllelicRichness","Leaf.PercN","Leaf.PercC","Zostera.shoots.per.m2.core","Zostera.sheath.width","Zostera.sheath.length","Zostera.longest.leaf.length","Zostera.aboveground.mean.mass","Zostera.belowground.mean.mass","total.macrophytes.g","Gastropoda.mesograzer.plot.abund","Gastropoda.mesograzer.plot.abund.std.g","Gastropoda.mesograzer.plot.biomass.mg","Gastropoda.mesograzer.plot.biomass.std.mg.g","Gastropoda.mesograzer.plot.richness","Insecta.mesograzer.plot.abund","Insecta.mesograzer.plot.abund.std.g","Insecta.mesograzer.plot.biomass.mg","Insecta.mesograzer.plot.biomass.std.mg.g","Insecta.mesograzer.plot.richness","Malacostraca.mesograzer.plot.abund","Malacostraca.mesograzer.plot.abund.std.g","Malacostraca.mesograzer.plot.biomass.mg","Malacostraca.mesograzer.plot.biomass.std.mg.g","Malacostraca.mesograzer.plot.richness","Polychaeta.mesograzer.plot.abund","Polychaeta.mesograzer.plot.abund.std.g","Polychaeta.mesograzer.plot.biomass.mg","Polychaeta.mesograzer.plot.biomass.std.mg.g","Polychaeta.mesograzer.plot.richness","Polyplacophora.mesograzer.plot.abund","Polyplacophora.mesograzer.plot.abund.std.g","Polyplacophora.mesograzer.plot.biomass.mg","Polyplacophora.mesograzer.plot.biomass.std.mg.g","Polyplacophora.mesograzer.plot.richness","mesograzer.total.plot.abund","mesograzer.total.plot.biomass.mg","mesograzer.total.plot.richness","mesograzer.total.plot.abund.std.g","mesograzer.total.plot.biomass.std.mg.g","Gastropoda.mesograzer.site.richness","Insecta.mesograzer.site.richness","Malacostraca.mesograzer.site.richness","Polychaeta.mesograzer.site.richness","Polyplacophora.mesograzer.site.richness","grazer.richness.site","epifauna.total.plot.abund","epifauna.total.plot.biomass.mg","epifauna.total.plot.abund.std.g","epifauna.total.plot.biomass.std.mg.g","Zostera.production","epibiota.filter","epibiota.zostera.marina","periphyton.mass.per.g.zostera","pct.cover.bare","pct.cover.macroalgae","pct.cover.seagrass","predation.amphipods","predation.gastropods","predation.squidpops","sst.min","sst.mean","sst.max","sst.range","chlomean","nitrate","parmean","cloudmean","day.length","ph","phosphate","salinity","precipitation","crust.pct.mass","gast.pct.mass","mesograzer.abund.per.area","crustacean.mass.per.area","gastropod.mass.per.area","mesograzer.mass.per.area","periphyton.mass.per.area","leaf.CN.ratio","log10.Zostera.AG.mass","log10.Zostera.BG.mass","log10.Zostera.shoots.core","log10.Zostera.sheath.width","log10.Zostera.sheath.length","log10.Zostera.longest.leaf.length","log10.epibiota.filter","log10.epibiota.zostera.marina","log10.periphyton.mass.per.g.zostera","log10.periphyton.mass.per.area","log10.mesograzer.abund.per.g.plant","log10.crustacean.abund.per.g.plant","log10.gastropod.abund.per.g.plant","log10.mesograzer.mass.per.g.plant","log10.crustacean.mass.per.g.plant","log10.gastropod.mass.per.g.plant","log10.mesograzer.abund.per.area","log10.crustacean.mass.per.area","log10.gastropod.mass.per.area","log10.mesograzer.mass.per.area","log10.grazer.richness.site","log10.day.length","log10.Leaf.PercN","sqrt.nitrate","log10.phosphate","log10.chlomean","log10.mean.fetch","log10.pct.cover.bare","log10.pct.cover.macroalgae","log10.pct.cover.seagrass","sqrt.pct.cover.seagrass","log10.predation.amphipods","log10.predation.gastropods","log10.predation.squidpops","log10.Zostera.shoots.core.imputed","log10.Zostera.AG.mass.imputed","log10.Zostera.BG.mass.imputed","log10.Leaf.PercN.imputed","log10.crustacean.mass.per.g.plant.imputed","log10.crustacean.mass.per.area.imputed","log10.gastropod.mass.per.g.plant.imputed","log10.gastropod.mass.per.area.imputed","log10.mesograzer.mass.per.g.plant.imputed","log10.mesograzer.mass.per.area.imputed","log10.mesograzer.abund.per.g.plant.imputed","log10.mesograzer.abund.per.area.imputed","PC1.zos","PC2.zos","zLatitude","zPC1.zos","zPC2.zos","zmeso.mass.perg","zmeso.mass.area","zmeso.abund.perg","zmeso.abund.area","rLatitude","rPC1.zos","rPC2.zos","rmeso.mass.perg","rmeso.mass.area","rmeso.abund.perg","rmeso.abund.area","PC1.env.pac","PC2.env.pac","PC3.env.pac","zPC1.env.pac","zPC2.env.pac","zPC3.env.pac","zPC1.zos.global.pac","zPC2.zos.global.pac","zmeso.area.pac","zmeso.perg.pac"
1,"BB","BB.A","A",1,1,"BB.A.1.1","Pacific","East Pacific",38.319755,-123.055136,13,33,0.72625,5,1,6.72,2.781622887,35.96013641,986.7583397,0.75,13.65,65.675,521.5,85.5,5.275,0,0,0,0,0,0,0,0,0,0,117,22.1800947867299,47.103,8.92947867298578,1,0,0,0,0,1,0,0,0,0,0,117,47.103,2,22.1800947867299,8.92947867298578,3,0,17,0,0,NA,125,49.3365,23.696682464455,9.35289099526066,13469.251336905,0.746,2.227,0.334979793444095,0,45,82,0.526315789473684,0.1875,0.4,10.81333319,12.19699987,14.38699977,3.573666732,7.664000193,3.673000018,35.31733449,0.546333313,14.5,8.20966657,0.754900018,33.45366669,91.58333333,1,0,11566.9194312796,4656.72312796208,0,4656.72312796208,174.691962281096,12.9277540021909,2.71808629478309,1.93701610746481,2.99421080557212,-0.1249387366083,1.13513265137677,1.81740008145811,-0.127261172527331,0.347720217034038,-0.47368684123996,2.24252145794812,1.3461591573589,1.3461591573589,-2,0.951312192616139,0.951312192616139,-2,4.06325525516894,3.66817366891913,0,3.66817366891913,NA,1.16136800223497,0.444298251034749,1.91650724444235,-0.122110564273104,0.884455507007183,-0.138913854601613,-Inf,1.65417654187796,1.91381385238372,9.05538513813742,-0.278753600952829,-0.726998727936262,-0.397940008672038,2.99421080557212,2.71808629478309,1.93701610746481,0.444298251034749,0.951312192616139,3.66817366891913,-2,0,0.951312192616139,3.66817366891913,1.3461591573589,4.06325525516894,-1.07106006277542,-1.23396779857425,-0.61433031840803,-0.572349133728525,-0.971400580022914,0.20259241280881,0.875047112009492,0.608635483348396,1.28764460706452,0.214401976767511,0.364265335668933,0.234204502796677,0.599160480349004,0.685900924770235,0.656506955761307,0.794446262357222,-0.262692961968546,1.82029061994298,-0.625611805887334,-0.137052066243485,1.29621248455806,-0.701297397302597,0.314076207615618,-1.06777170950504,0.582946356070646,-0.00717897171708434
2,"BB","BB.A","A",1,2,"BB.A.1.2","Pacific","East Pacific",38.319755,-123.055136,13,33,0.72625,5,1,6.72,2.948896885,37.0500412,318.3091418,0.76,16.425,66.45,380.5,77,12.441,0,0,0,0,0,0,0,0,0,0,28,2.25062294027811,8.2585,0.663813198295957,1,0,0,0,0,1,0,0,0,0,0,28,8.2585,2,2.25062294027811,0.663813198295957,3,0,17,0,0,NA,39,13.4104,3.13479623824451,1.07791978136806,5228.227654065,0.677,2.793,0.242391693519513,1,10,90,0.526315789473684,0.1875,0.4,10.81333319,12.19699987,14.38699977,3.573666732,7.664000193,3.673000018,35.31733449,0.546333313,14.5,8.20966657,0.754900018,33.45366669,91.58333333,1,0,856.362028775821,252.580921951612,0,252.580921951612,92.2300393841747,12.5640341608622,2.5814945422909,1.89209460269048,2.50284911168504,-0.119186407719209,1.21550537823182,1.82249498527875,-0.169411331314856,0.446070935701005,-0.613694247470771,1.96534302081272,0.354228130407046,0.354228130407046,-2,-0.171460486541353,-0.171460486541353,-2,2.93316424537674,2.40411657648568,0,2.40411657648568,NA,1.16136800223497,0.469659586706274,1.91650724444235,-0.122110564273104,0.884455507007183,-0.138913854601613,0,1.00432137378264,1.95424250943932,9.48683298050514,-0.278753600952829,-0.726998727936262,-0.397940008672038,2.50284911168504,2.5814945422909,1.89209460269048,0.469659586706274,-0.171460486541353,2.40411657648568,-2,0,-0.171460486541353,2.40411657648568,0.354228130407046,2.93316424537674,-1.51677428937269,-0.486845001398781,-0.61433031840803,-0.815883693076791,-0.390690620634232,-0.980234393262386,-0.393190522547028,-0.433483875256222,0.124750131245852,0.214401976767511,0.313024007362615,0.327046314882382,0.371220847446116,0.449538634726876,0.461892895818221,0.573491258924738,-0.262692961968546,1.82029061994298,-0.625611805887334,-0.137052066243485,1.29621248455806,-0.701297397302597,0.0291570178591651,-0.414646590015482,-0.890877009843366,-1.29286017329277
3,"BB","BB.A","A",1,3,"BB.A.1.3","Pacific","East Pacific",38.319755,-123.055136,13,33,0.72625,5,1,6.72,2.599090576,33.38251114,350.140056,0.7625,14.425,75.5375,313,44.5,4.336,0,0,0,0,1,0,0,0,0,0,43,9.9169741697417,14.9189,3.4407057195572,1,0,0,0,0,1,0,0,0,0,0,43,14.9189,3,9.9169741697417,3.4407057195572,3,0,17,0,0,NA,45,16.1909,10.3782287822878,3.73406365313653,5050.7703078,0.594,3.71,0.16010781671159,7,2,85,0.526315789473684,0.1875,0.4,10.81333319,12.19699987,14.38699977,3.573666732,7.664000193,3.673000018,35.31733449,0.546333313,14.5,8.20966657,0.754900018,33.45366669,91.58333333,1,0,3104.01291512915,1076.9408902214,0,1076.9408902214,50.1137466307278,12.843919888077,2.49692964807321,1.65801139665711,2.54424179686807,-0.117760151981177,1.15911582182777,1.87816260725651,-0.226213555018806,0.569373909615046,-0.792883387747419,1.70082262687815,0.996816891834865,0.996816891834865,-2,0.53790792370124,0.53790792370124,-2,3.49206341094019,3.03259494660721,0,3.03259494660721,NA,1.16136800223497,0.414821414542013,1.91650724444235,-0.122110564273104,0.884455507007183,-0.138913854601613,0.845098040014257,0.322219294733919,1.92941892571429,9.21954445729289,-0.278753600952829,-0.726998727936262,-0.397940008672038,2.54424179686807,2.49692964807321,1.65801139665711,0.414821414542013,0.53790792370124,3.03259494660721,-2,0,0.53790792370124,3.03259494660721,0.996816891834865,3.49206341094019,-1.47888042732645,-0.0532080107891698,-0.61433031840803,-0.795178800917775,-0.0536411822308721,-0.232923751855736,0.237366377346186,0.241617688976024,0.699872618321394,0.214401976767511,0.317380457549834,0.380932562428023,0.515233235728429,0.567055942840444,0.587966992037954,0.682767030500155,-0.262692961968546,1.82029061994298,-0.625611805887334,-0.137052066243485,1.29621248455806,-0.701297397302597,0.053380360590187,-0.0355667220503765,-0.158104643467492,-0.480566066951587
4,"BB","BB.A","A",1,4,"BB.A.1.4","Pacific","East Pacific",38.319755,-123.055136,13,33,0.72625,5,1,6.72,2.955928564,34.01363373,286.4782277,0.8125,16.5375,112.525,190,88.5,17.493,4,0.22866289372892,23.5225,1.34468072943463,1,0,0,0,0,0,53,3.02978334190819,19.3229,1.10460755730864,1,0,0,0,0,1,0,0,0,0,0,57,42.8454,3,3.25844623563711,2.44928828674327,3,0,17,0,0,NA,58,43.7565,3.31561195906934,2.50137197736237,4737.63369058875,0.379,5.188,0.073053199691596,0,1,100,0.526315789473684,0.1875,0.4,10.81333319,12.19699987,14.38699977,3.573666732,7.664000193,3.673000018,35.31733449,0.546333313,14.5,8.20966657,0.754900018,33.45366669,91.58333333,0.450991238265952,0.549008761734048,619.104784771051,209.875435888642,255.48933859258,465.364774481221,13.8801079414032,11.5069200738641,2.28103336724773,1.95182303531591,2.45709162124564,-0.090176630349088,1.21846985719556,2.05124902161052,-0.421360790031928,0.714999967412042,-1.13045617173585,1.14551052464105,0.514341345426101,0.482842630724915,-0.622215097966258,0.390809441306119,0.0471219833517207,0.131836952935255,2.79246508240589,2.32402599330358,2.40906931764806,2.66872573980806,NA,1.16136800223497,0.470693934243936,1.91650724444235,-0.122110564273104,0.884455507007183,-0.138913854601613,-Inf,0.0413926851582251,2,10,-0.278753600952829,-0.726998727936262,-0.397940008672038,2.45709162124564,2.28103336724773,1.95182303531591,0.470693934243936,0.0471219833517207,2.32402599330358,0.131836952935255,2.40906931764806,0.390809441306119,2.66872573980806,0.514341345426101,2.79246508240589,-1.80686825036682,-0.129603380656375,-0.61433031840803,-0.974388629075018,-0.113020379734665,-0.387890141169646,-0.127706232808253,-0.265269476869549,-0.0200331454578521,0.214401976767511,0.2796734903543,0.371439230675541,0.485370045520705,0.499017118083139,0.493306655423214,0.545981807236517,-0.262692961968546,1.82029061994298,-0.625611805887334,-0.137052066243485,1.29621248455806,-0.701297397302597,-0.156283184376899,-0.10235056971451,-0.582356793411755,-0.649007780137584
5,"BB","BB.A","A",1,5,"BB.A.1.5","Pacific","East Pacific",38.319755,-123.055136,13,33,0.72625,5,1,6.72,3.295434713,36.24816132,286.4782277,0.75,18.5,74.475,49.5,11.5,12.658,0,0,0,0,0,0,0,0,0,0,33,2.60704692684468,121.4382,9.59379048822879,1,0,0,0,0,1,0,0,0,0,0,33,121.4382,2,2.60704692684468,9.59379048822879,3,0,17,0,0,NA,34,123.7383,2.68604834887028,9.77550165902986,5299.84721245,0.485,3.138,0.154557042702358,0,15,65,0.526315789473684,0.1875,0.4,10.81333319,12.19699987,14.38699977,3.573666732,7.664000193,3.673000018,35.31733449,0.546333313,14.5,8.20966657,0.754900018,33.45366669,91.58333333,1,0,129.048822878812,474.892629167325,0,474.892629167325,7.65057361376673,10.9995082521303,1.70329137811866,1.09691001300806,2.45709162124564,-0.1249387366083,1.26717172840301,1.87201051188708,-0.314258261397736,0.496652939250918,-0.80811032182604,0.889333845483719,0.417811510139681,0.417811510139681,-2,0.982442677124409,0.982442677124409,-2,2.11410642558572,2.67750897830843,0,2.67750897830843,NA,1.16136800223497,0.517912712102818,1.91650724444235,-0.122110564273104,0.884455507007183,-0.138913854601613,-Inf,1.17897694729317,1.81291335664286,8.06225774829855,-0.278753600952829,-0.726998727936262,-0.397940008672038,2.45709162124564,1.70329137811866,1.09691001300806,0.517912712102818,0.982442677124409,2.67750897830843,-2,0,0.982442677124409,2.67750897830843,0.417811510139681,2.11410642558572,-1.17250139736694,2.07623706434441,-0.61433031840803,-0.627775838206972,1.60149498517861,0.235387984206215,-0.118893946016673,-0.366683393060897,-0.71808270766524,0.214401976767511,0.352603179921026,0.645549758235464,0.605480433926988,0.500659469823714,0.474367774956438,0.413349357241434,-0.262692961968546,1.82029061994298,-0.625611805887334,-0.137052066243485,1.29621248455806,-0.701297397302597,0.249230660547753,1.82596671582763,-0.572116004283061,0.0284683854650116
6,"BB","BB.A","A",1,6,"BB.A.1.6","Pacific","East Pacific",38.319755,-123.055136,13,33,0.72625,5,1,6.72,3.048199177,35.6439476,429.7173415,0.825,14.3,51.625,83,3.155,4.233,0,0,0,0,0,0,0,0,0,0,29,6.85093314434207,6.094,1.43964091660761,1,0,0,0,0,1,0,0,0,0,0,29,6.094,2,6.85093314434207,1.43964091660761,3,0,17,0,0,NA,33,7.3197,7.7958894401134,1.72919914953933,6144.95798345,0.56,2.535,0.220907297830375,0,5,55,0.526315789473684,0.1875,0.4,10.81333319,12.19699987,14.38699977,3.573666732,7.664000193,3.673000018,35.31733449,0.546333313,14.5,8.20966657,0.754900018,33.45366669,91.58333333,1,0,568.627450980392,119.490196078432,0,119.490196078432,18.3353057199211,11.6934444011891,1.92427928606188,0.61857102812013,2.63318288025079,-0.0835460514500749,1.15533603746506,1.71286006466446,-0.2518119729938,0.403977963669355,-0.653828414958865,1.26565034407795,0.836383187409083,0.836383187409083,-2,0.161260438615106,0.161260438615106,-2,2.75559091026721,2.08095171112454,0,2.08095171112454,NA,1.16136800223497,0.484043341488379,1.91650724444235,-0.122110564273104,0.884455507007183,-0.138913854601613,-Inf,0.707570176097936,1.74036268949424,7.41619848709566,-0.278753600952829,-0.726998727936262,-0.397940008672038,2.63318288025079,1.92427928606188,0.61857102812013,0.484043341488379,0.161260438615106,2.08095171112454,-2,0,0.161260438615106,2.08095171112454,0.836383187409083,2.75559091026721,-0.925850782778751,2.37257208389968,-0.61433031840803,-0.493007986627963,1.83182485574602,-0.629717110003248,-0.717424172174657,0.0730665855101635,-0.0579776744461351,0.214401976767511,0.380959252859412,0.682374066507111,0.438768167528915,0.389110994159419,0.55649035331847,0.538772181851593,-0.262692961968546,1.82029061994298,-0.625611805887334,-0.137052066243485,1.29621248455806,-0.701297397302597,0.406900057367111,2.08501897040703,-1.26767006172585,-0.911863158682901
7,"BB","BB.A","A",1,7,"BB.A.1.7","Pacific","East Pacific",38.319755,-123.055136,13,33,0.72625,5,1,6.72,2.973630905,34.91532516,222.8163993,0.6,10.625,57.025,75,35.5,4.939,2,0.404940271309982,13.9002,2.8143753796315,1,0,0,0,0,0,13,2.63211176351488,3.7563,0.760538570560842,1,0,0,0,0,1,0,0,0,0,0,15,17.6565,3,3.03705203482486,3.57491395019235,3,0,17,0,0,NA,19,19.4324,3.84693257744483,3.93448066410205,2367.4242425625,0.541,1.674,0.323178016726404,0,10,90,0.526315789473684,0.1875,0.4,10.81333319,12.19699987,14.38699977,3.573666732,7.664000193,3.673000018,35.31733449,0.546333313,14.5,8.20966657,0.754900018,33.45366669,91.58333333,0.212743182397417,0.787256817602581,227.778902611865,57.0403927920631,211.078153472363,268.118546264426,24.2383512544803,11.7416472573283,1.88081359228079,1.56229286445647,2.34794715177726,-0.221848749616356,1.02632893872235,1.75606529394869,-0.266802734893431,0.223755453657241,-0.489216439019025,1.38629115461163,0.483879870778087,0.421951184683191,-0.382014413426113,0.554478735623026,-0.113205617085105,0.45092241704991,2.35941597247367,1.76373034289127,2.3264959334149,2.42994362813445,NA,1.16136800223497,0.473287061741562,1.91650724444235,-0.122110564273104,0.884455507007183,-0.138913854601613,-Inf,1.00432137378264,1.95424250943932,9.48683298050514,-0.278753600952829,-0.726998727936262,-0.397940008672038,2.34794715177726,1.88081359228079,1.56229286445647,0.473287061741562,-0.113205617085105,1.76373034289127,0.45092241704991,2.3264959334149,0.554478735623026,2.42994362813445,0.483879870778087,2.35941597247367,-0.486998820057251,1.24295471189086,-0.61433031840803,-0.253222911387207,0.953816500621586,-0.215466611240095,-0.367278054600229,-0.297272198389298,-0.465652492337685,0.214401976767511,0.431411664197862,0.542001260085891,0.518597358187473,0.454367958583617,0.487330200314918,0.461312195017318,-0.262692961968546,1.82029061994298,-0.625611805887334,-0.137052066243485,1.29621248455806,-0.701297397302597,0.687432600822623,1.0975220236401,-0.860764040721578,-0.461590915722691
8,"BB","BB.A","A",1,8,"BB.A.1.8","Pacific","East Pacific",38.319755,-123.055136,13,33,0.72625,5,1,6.72,2.915632248,34.15293503,159.1545709,0.7,12.575,67.4125,122.5,61,7.902,1,0.126550240445457,1.0274,0.130017717033662,1,0,0,0,0,0,13,1.64515312579094,6.8252,0.863730701088332,1,0,0,0,0,1,0,0,0,0,0,14,7.8526,3,1.7717033662364,0.993748418121995,3,0,17,0,0,NA,15,22.5117,1.89825360668185,2.84886104783599,2001.3687290675,2.061,2.309,0.892594196621914,0,5,90,0.526315789473684,0.1875,0.4,10.81333319,12.19699987,14.38699977,3.573666732,7.664000193,3.673000018,35.31733449,0.546333313,14.5,8.20966657,0.754900018,33.45366669,91.58333333,0.869164353207854,0.130835646792145,217.033662363959,105.807010883321,15.9271703366236,121.734181219944,109.342789086184,11.7137320913594,2.09166695759568,1.79239168949825,2.20181911602106,-0.154901959985743,1.09950799372797,1.82874043329622,0.314077991779213,0.363423932917176,-0.0488596603750606,2.03918715226077,0.25083540052568,0.218838178540595,-0.864707530793063,0.00162487385193784,-0.0586224038109632,-0.853817007727966,2.33852354979868,2.0285997610072,1.22858436449401,2.08896552970258,NA,1.16136800223497,0.464732745045026,1.91650724444235,-0.122110564273104,0.884455507007183,-0.138913854601613,-Inf,0.707570176097936,1.95424250943932,9.48683298050514,-0.278753600952829,-0.726998727936262,-0.397940008672038,2.20181911602106,2.09166695759568,1.79239168949825,0.464732745045026,-0.0586224038109632,2.0285997610072,-0.853817007727966,1.22858436449401,0.00162487385193784,2.08896552970258,0.25083540052568,2.33852354979868,-1.13986803144564,0.712586258603287,-0.61433031840803,-0.609945237531808,0.541581397993163,-0.797891156904601,-0.709383849962934,-0.542107925135427,-0.487151365175973,0.214401976767511,0.356354859623242,0.476094599945862,0.406359762242756,0.390609474348673,0.441607534856538,0.457227315760811,-0.262692961968546,1.82029061994298,-0.625611805887334,-0.137052066243485,1.29621248455806,-0.701297397302597,0.270091273968839,0.633880757791286,-1.25832637532022,-1.09466102019921
9,"BB","BB.A","A",1,9,"BB.A.1.9","Pacific","East Pacific",38.319755,-123.055136,13,33,0.72625,5,1,6.72,3.375249863,37.60074234,413.8018844,0.75,13.8,61.775,204.5,98,11.102,0,0,0,0,1,0,0,0,0,0,33,2.97243739866691,7.4486,0.670924157809404,1,0,0,0,0,1,0,0,0,0,0,33,7.4486,3,2.97243739866691,0.670924157809404,3,0,17,0,0,NA,35,8.5027,3.15258511979824,0.76587101423167,5710.46600472,0.447,2.391,0.186951066499373,0,5,100,0.526315789473684,0.1875,0.4,10.81333319,12.19699987,14.38699977,3.573666732,7.664000193,3.673000018,35.31733449,0.546333313,14.5,8.20966657,0.754900018,33.45366669,91.58333333,1,0,607.863448027383,137.203990272023,0,137.203990272023,38.2314930991217,11.1401359502848,2.31281182621209,1.99563519459755,2.61679246405484,-0.1249387366083,1.13987908640124,1.79081275407412,-0.349692476868064,0.378579576115775,-0.725955205606043,1.58355573634489,0.474571336600938,0.474571336600938,-2,-0.166901257660097,-0.166901257660097,-2,2.78451990278421,2.14052058231534,0,2.14052058231534,NA,1.16136800223497,0.528305928309411,1.91650724444235,-0.122110564273104,0.884455507007183,-0.138913854601613,-Inf,0.707570176097936,2,10,-0.278753600952829,-0.726998727936262,-0.397940008672038,2.61679246405484,2.31281182621209,1.99563519459755,0.528305928309411,-0.166901257660097,2.14052058231534,-2,0,-0.166901257660097,2.14052058231534,0.474571336600938,2.78451990278421,-1.00780405220818,-0.320472649502116,-0.61433031840803,-0.537786573818271,-0.261375758233344,-0.975431303344122,-0.657658292338657,-0.307051712692878,-0.0282089520180138,0.214401976767511,0.37153753343917,0.347720708287914,0.372146439043422,0.400249600868116,0.48550389225608,0.544428368464446,-0.262692961968546,1.82029061994298,-0.625611805887334,-0.137052066243485,1.29621248455806,-0.701297397302597,0.354512097256463,-0.269206024390834,-1.19821592490905,-1.28763942382574
10,"BB","BB.A","A",1,10,"BB.A.1.10","Pacific","East Pacific",38.319755,-123.055136,13,33,0.72625,5,1,6.72,3.239236355,34.98590469,15.91545709,0.6175,7.225,29.325,86,35,3.439,0,0,0,0,0,0,0,0,0,0,26,7.56033730735679,3.8047,1.10633905205001,1,0,0,0,0,1,0,0,0,0,0,26,3.8047,2,7.56033730735679,1.10633905205001,3,0,17,0,0,NA,28,4.0907,8.141901715615,1.18950276243094,114.98917747525,0.314,0.629,0.499205087440382,0,45,82,0.526315789473684,0.1875,0.4,10.81333319,12.19699987,14.38699977,3.573666732,7.664000193,3.673000018,35.31733449,0.546333313,14.5,8.20966657,0.754900018,33.45366669,91.58333333,1,0,650.189008432684,95.1451584763009,0,95.1451584763009,42.9316375198728,10.8006643714024,1.93951925261862,1.55630250076729,1.20181911602106,-0.209363038068297,0.858837851428585,1.46723802078757,-0.503070351926785,-0.201349354554731,-0.300851895500261,1.63378787297805,0.879115230551613,0.879115230551613,-2,0.0477961176043801,0.0477961176043801,-2,2.81370706138772,1.98292741962009,0,1.98292741962009,NA,1.16136800223497,0.510442638015509,1.91650724444235,-0.122110564273104,0.884455507007183,-0.138913854601613,-Inf,1.65417654187796,1.91381385238372,9.05538513813742,-0.278753600952829,-0.726998727936262,-0.397940008672038,1.20181911602106,1.93951925261862,1.55630250076729,0.510442638015509,0.0477961176043801,1.98292741962009,-2,0,0.0477961176043801,1.98292741962009,0.879115230551613,2.81370706138772,-0.69638699072436,2.41408442692944,-0.61433031840803,-0.367630872437616,1.8640908113909,-0.749250336020879,-0.815772653687748,0.117960724499244,0.00182543035540804,0.214401976767511,0.407339450756249,0.687532631023382,0.415733214720687,0.370781722357885,0.564874259234979,0.550135031621255,-0.262692961968546,1.82029061994298,-0.625611805887334,-0.137052066243485,1.29621248455806,-0.701297397302597,0.553582917839621,2.12130852562353,-1.3819611741378,-1.04179056721452
11,"BB","BB.A","A",1,11,"BB.A.1.11","Pacific","East Pacific",38.319755,-123.055136,13,33,0.72625,5,1,6.72,2.540703535,34.54565048,222.8163993,0.6625,7.95,34.25,52,16,9.505,0,0,0,0,0,0,0,0,0,0,46,4.83955812730142,43.1015,4.53461336138874,1,0,0,0,0,1,0,0,0,0,0,46,43.1015,2,4.83955812730142,4.53461336138874,3,0,17,0,0,NA,46,43.1015,4.83955812730142,4.53461336138874,1771.390374435,0.703,1.737,0.404720782959125,0,60,60,0.526315789473684,0.1875,0.4,10.81333319,12.19699987,14.38699977,3.573666732,7.664000193,3.673000018,35.31733449,0.546333313,14.5,8.20966657,0.754900018,33.45366669,91.58333333,1,0,251.657022619674,235.799894792214,0,235.799894792214,21.0454807138745,13.5968836993805,1.72427586960079,1.23044892137827,2.34794715177726,-0.178814117391155,0.90036712865647,1.53466057582844,-0.153044674980176,0.239799818447099,-0.391772745085208,1.32521756269219,0.685702169196666,0.685702169196666,-2,0.657496940988581,0.657496940988581,-2,2.40253137398761,2.3743815050983,0,2.3743815050983,NA,1.16136800223497,0.404953991840948,1.91650724444235,-0.122110564273104,0.884455507007183,-0.138913854601613,-Inf,1.77887447200274,1.77815125038364,7.74596669241483,-0.278753600952829,-0.726998727936262,-0.397940008672038,2.34794715177726,1.72427586960079,1.23044892137827,0.404953991840948,0.657496940988581,2.3743815050983,-2,0,0.657496940988581,2.3743815050983,0.685702169196666,2.40253137398761,0.0701619169879366,2.09601803367166,-0.61433031840803,0.0512050976048801,1.61686997565959,-0.106938235833631,-0.423023934997648,-0.0852383790355583,-0.421285568073343,0.214401976767511,0.495465388630846,0.648007856213596,0.539511593410011,0.443978561839508,0.52692716403021,0.469742103411384,-0.262692961968546,1.82029061994298,-0.625611805887334,-0.137052066243485,1.29621248455806,-0.701297397302597,1.04359306483774,1.84325898425301,-0.925546522209674,-0.343625300316067
12,"BB","BB.A","A",1,12,"BB.A.1.12","Pacific","East Pacific",38.319755,-123.055136,13,33,0.72625,5,1,6.72,2.826332569,33.45331573,350.140056,0.9375,15.4,63.35,82.5,33,7.28,0,0,0,0,1,0,0,0,0,0,92,12.6373626373626,55.814,7.66675824175824,1,0,0,0,0,1,0,0,0,0,0,92,55.814,3,12.6373626373626,7.66675824175824,3,0,17,0,0,NA,95,56.6788,13.0494505494505,7.78554945054945,5392.1568624,1.408,3.86,0.364766839378238,5,60,50,0.526315789473684,0.1875,0.4,10.81333319,12.19699987,14.38699977,3.573666732,7.664000193,3.673000018,35.31733449,0.546333313,14.5,8.20966657,0.754900018,33.45366669,91.58333333,1,0,1042.58241758241,632.507554945055,0,632.507554945055,30.0932642487047,11.8362984232377,1.9216864754836,1.53147891704226,2.54424179686807,-0.0280287236002435,1.18752072083646,1.80174661921946,0.148602654806093,0.586587304671755,-0.436795670450227,1.47991006792754,1.1019999712465,1.1019999712465,-2,0.885177863920175,0.885177863920175,-2,3.01852675343771,2.80175179846395,0,2.80175179846395,NA,1.16136800223497,0.451223263097696,1.91650724444235,-0.122110564273104,0.884455507007183,-0.138913854601613,0.698970004336019,1.77887447200274,1.69897000433602,7.07106781186548,-0.278753600952829,-0.726998727936262,-0.397940008672038,2.54424179686807,1.9216864754836,1.53147891704226,0.451223263097696,0.885177863920175,2.80175179846395,-2,0,0.885177863920175,2.80175179846395,1.1019999712465,3.01852675343771,-1.18091459392441,1.08485293164914,-0.61433031840803,-0.632372739077682,0.830930037070291,0.13292073461852,0.00575977515452018,0.352122673974171,0.212590480568144,0.214401976767511,0.351635960700321,0.522354615883479,0.585734223293525,0.523891266606619,0.608603614510101,0.590181306981208,-0.262692961968546,1.82029061994298,-0.625611805887334,-0.137052066243485,1.29621248455806,-0.701297397302597,0.243852593159788,0.959311485155308,-0.427255481377607,-0.0829090502642678
