"Site","Zostera.AG.mass.site","Zostera.BG.mass.site","Zostera.shoots.core.site","Zostera.sheath.width.site","Zostera.sheath.length.site","Zostera.longest.leaf.length.site","epibiota.filter.site","epibiota.zostera.marina.site","periphyton.mass.per.g.zostera.site","mesograzer.abund.per.g.plant.site","crustacean.abund.per.g.plant.site","gastropod.abund.per.g.plant.site","mesograzer.mass.per.g.plant.site","crustacean.mass.per.g.plant.site","gastropod.mass.per.g.plant.site","mesograzer.mass.per.area.site","crustacean.mass.per.area.site","gastropod.mass.per.area.site","periphyton.mass.per.area.site","log10.grazer.richness.site","crust.pct.mass.site","gast.pct.mass.site","Leaf.PercN.site","leaf.CN.ratio.site","log10.Zostera.AG.mass.site","log10.Zostera.BG.mass.site","log10.Zostera.shoots.core.site","log10.Zostera.sheath.width.site","log10.Zostera.sheath.length.site","log10.Zostera.longest.leaf.length.cm.site","log10.periphyton.mass.per.g.zostera.site","log10.mesograzer.abund.per.g.plant.site","log10.crustacean.abund.per.g.plant.site","log10.gastropod.abund.per.g.plant.site","log10.mesograzer.mass.per.g.plant.site","log10.crustacean.mass.per.g.plant.site","log10.gastropod.mass.per.g.plant.site","log10.mesograzer.abund.per.area.site","log10.mesograzer.mass.per.area.site","log10.crustacean.mass.per.area.site","log10.gastropod.mass.per.area.site","log10.periphyton.mass.per.area.site","log10.Leaf.PercN.site","grazer.richness.site","Ocean","Coast","Latitude","Longitude","Temperature.C","Salinity.ppt","log10.mean.fetch","day.length","log10.day.length","sst.min","sst.mean","sst.max","sst.range","salinity","parmean","cloudmean","precipitation","nitrate","sqrt.nitrate","ph","phosphate","log10.phosphate","chlomean","log10.chlomean","pop.density.2015","FC1","FC2","Site.1","PC1.env.global","PC2.env.global","PC3.env.global","PC1.zos.site","PC2.zos.site","zLatitude","zPC1.zos.site","zPC2.zos.site","zPC1.env.global","zPC2.env.global","zPC3.env.global","zFC1","zFC2","zcanopy","zshoots","zagbiomass","zbgbiomass","zperiphyton","zperiphyton.perg","zmesograzer.mass","zmesograzer.mass.perg","zmesograzer.abund","zmesograzer.abund.perg","rLatitude","rPC1.zos.site","rPC2.zos.site","rPC1.env.global","rPC2.env.global","rPC3.env.global","rFC1","rFC2","rcanopy","rshoots","ragbiomass","rbgbiomass","rperiphyton","rperiphyton.perg","rmesograzer.mass","rmesograzer.mass.perg","rmesograzer.abund","rmesograzer.abund.perg"
"FR.A",125.95,298.275,93.5033104025,0.5425,6.862,42.0675,0.0669847,1.880045,0.0388810617086086,1.04702673136427,0.316178869119756,0.722048311912618,2.7362574953662,0.641045265380786,2.0354632261359,405.294432110862,84.8211020556392,312.853508217655,4.81556446484451,NA,0.273152784044978,0.714542646730437,1.41715835325,25.8983286460816,2.03147366777492,2.45283725522255,1.92921629684904,-0.269474495136622,0.822808449522361,1.61534060368263,-1.43099908502471,-0.0980983334715876,-0.76397036551766,-0.305566704955541,0.327156168141756,-0.581952844078203,0.126014662182214,1.93000486466433,2.35449385006309,1.46277347110064,2.15424257902932,0.597117888726302,0.148213807911658,NA,"Atlantic","East Atlantic",43.446971,3.661503,35,38.8,0.406540180433955,15,1.17609125905568,10.201000213623,16.4740002950033,23.6016661326091,13.4006668726603,37.3333333333333,33.7876663208008,0.489000002543132,58.3916666666667,1.84100000063578,1.35683455168115,8.27233346303304,0.242866665124893,-0.614632090570767,1.65333334604899,0.21836042511066,250,430,-12,"FR.A",2.01798332663758,-0.90046114704981,-0.881470182976676,-0.0493885800653349,0.0952849257205352,-0.125743367704428,-0.0274458824990794,0.0847257363517343,1.1976917542034,-0.632367595995137,-0.763026138980834,0.563981890753712,-0.0459764962875566,-0.243064990158391,-1.37761184514497,0.000570135590776128,0.803367778019059,-0.533077692091829,-0.641679925398159,-0.525006851688745,-0.549996508455847,-1.00931343471746,-1.0258325068426,0.35355059877058,0.48410521108898,0.450994266997405,0.770131712560731,0.416362940487379,0.354068703213456,0.775584415584416,0.302417899675207,0.436107281429169,0.237172558677966,0.626845392154725,0.746177430405158,0.364530811232129,0.390029328571388,0.502035603718451,0.528251377280665,0.459931893919985,0.456772986863627
"FR.B",225.7,168.3,319.9006875315,0.4255,9.445125,95.0076,0.06312248,3.42103,0.0202967340241148,0.323056542468326,0.0762027897579365,0.218298133527884,3.84583233834441,0.214689188395017,3.58650072685747,915.310468321108,59.6574780205258,852.577704365679,4.52947626006553,NA,0.0555467745744716,0.935179902395897,2.01433306345,17.2193559457796,2.27675329534107,2.18958157762864,2.37490671432149,-0.374240396076201,0.953284708465735,1.97476664451394,-1.6996147203212,-0.530094499080107,-1.21221704434572,-0.701010358843682,0.516079879824251,-0.939590000126337,0.486169640573656,1.7371237617885,2.78941739007441,1.29464124083295,2.75948271283549,0.565488388243354,0.300945062122632,NA,"Atlantic","East Atlantic",43.082895,2.973231,35,32.5,0.221088068482732,15,1.17609125905568,10.923999786377,16.6009998321533,22.6979999542236,11.7740001678467,37.4490013122559,32.8549995422363,0.532999992370605,52.85,1.77699995040894,1.33304161615793,8.27499961853027,0.235499992966652,-0.628009101505549,6.26900005340576,0.797198273538724,250,476,-42,"FR.B",0.925343504049819,0.0753618668448492,0.0144073534522875,-0.570321615253491,-0.466454486497497,-0.161577028005085,-0.31693521089745,-0.41476340086555,0.549199921514114,0.05292444068522,0.0124714227320855,0.63028183191055,-0.0969482216617878,1.0756913969799,-0.255363297277523,0.73193844898202,0.145414237888982,-0.578772952486179,-1.10465555540391,-0.00541699870470236,-0.307948455603451,-1.23316285006742,-1.54048460873108,0.343669861601639,0.415261097319724,0.354064232769833,0.586934797337347,0.578513662607819,0.520351128429334,0.799480519480519,0.291591483219054,0.698505269823062,0.495134785239274,0.792871140186262,0.627706726228378,0.354180222493814,0.275637668141398,0.5947719266335,0.571135998546519,0.413967154363495,0.353021997865958
"IR.A",13.24475,8.47631578947368,615.92818943,0.19,2.616,10.4895,0.0300955,0.223495,0.139941284776612,188.991410356246,5.07034698800389,183.921063368242,61.3726611880288,3.94887984901476,57.4237813390141,781.194414107358,49.3221101664552,731.872303940903,1.83208464932003,NA,0.0848706077895537,0.915129392210447,2.50656110055,13.5874650811335,1.10539800690778,0.79474425736653,2.72993816988268,-0.729342878729639,0.413592300794888,1.01797202436832,-0.899558420579829,2.16377877244356,0.257154877219626,2.14583168808581,1.69996648165278,0.133421220206507,1.6591245291614,3.22749693997462,2.76427044757281,1.32214335151047,2.7235533021923,0.198948782621129,0.397780452281104,NA,"Atlantic","East Atlantic",54.531944,-5.569167,20.4,40,-0.321026624080235,17.3,1.2380461031288,6.42066661516825,10.679666519165,15.8126667340597,9.39199995994568,34.113166809082,28.6868333816528,0.761166661977768,86.2324561403509,5.99666659037272,2.44880921885979,8.2061669031779,0.57328333457311,-0.241630683043285,2.58816667397817,0.412992240798125,50,646,183,"IR.A",-0.892092535704796,0.47789889670125,-2.45519100359196,3.85430955055371,3.27694229558334,0.965279267470529,2.14189043093842,2.91380138963161,-0.52946516450179,0.335614454244722,-2.12528449414473,0.875303353577125,0.285339718644947,-2.43484727622875,0.638605968901396,-2.76077780382757,-3.34069539195798,-1.10831412348189,0.27429086744294,-0.0354592819001866,1.20884075110143,0.496499411377703,1.66882059298969,0.654388074291648,1,1,0.282215282986948,0.645402503250061,0.0619728485638181,0.887792207792208,0.372789606640202,0,0.700624293618777,0,0,0.234232052077872,0.616346683325384,0.589409984210026,0.839871606633973,0.769132144380197,1
"IR.B",46.75,83.5,334.224598956316,0.308,8.087,35.9191,0.115435,0.622725,0.205392896266029,0.390822634316411,0.299905691220668,0.0909169430957431,1.8906218785612,0.370991903765336,1.51962997479587,92.9628132599895,25.0578741448442,67.9049391151452,9.55125458862618,NA,0.780480316246269,0.219519683753731,2.370700407,14.8142125902746,1.62074714273601,1.81594982413082,2.45384430962678,-0.515390988028465,0.880451719439563,1.54005644037183,-0.729062119688834,-0.778378772727519,-0.912281547753496,-1.66296127863465,-0.879288411657499,-1.10666725019192,-1.64528480235416,0.958787659758739,0.885590326892787,0.69883657909694,0.276170191408946,0.883947567855422,0.370741203950892,NA,"Atlantic","East Atlantic",55.2225,-7.701944,16.3,40,-1.08354605145007,17.18,1.23502315949522,6.75266663233439,10.9169999758403,15.7043334643046,8.95166659355164,35.0233332316081,28.1684999465942,0.809999992450078,95.9621212121212,4.26633334159851,2.06551043124902,8.18650023142497,0.382250006000201,-0.417652499098496,1.89649999141693,0.277952845073305,NA,698,108,"IR.B",-0.874126313559576,-0.131482583649175,-2.78908126785025,1.19596277165236,1.11355915060622,1.03324625546913,0.664612217249848,0.99015786907404,-0.518802045617964,-0.0923363829853938,-2.41430958438653,0.950251113145725,0.157910405209368,-0.519287244358056,-0.0565984187192008,-1.22412336571414,-0.78840165229711,-0.118693756951946,0.568151767354934,-2.27986097071835,-2.09568687635154,-2.13646586310182,-1.8362743251016,0.673129222668458,0.648685117428349,0.626700926214176,0.285227580733361,0.544142699291071,0,0.914805194805195,0.34572356549982,0.381146285934844,0.540823265507327,0.34883135881399,0.459564419311173,0.458394324764658,0.688953607097951,0.18882949063423,0.254395234914147,0.228484928869153,0.293392443267479
"JN.A",144.025,53.9,133.6898395475,0.795,31.49,142.917,2.77276825,4.42125,0.619009506657133,21.9981577433156,21.9981577433156,0,52.6123456679262,52.6123456679262,0,7136.83237048547,7136.83237048547,0,92.0734616130971,NA,1,0,2.37821621295,15.5130481630007,2.1259738854612,1.70259156625906,2.11920035869813,-0.100373136545323,1.49605540035199,2.15158176741333,-0.263305301394926,1.23455816251617,1.23455816251617,-2,1.64207147291861,1.64207147291861,-2,3.35667722345295,3.7642364033698,3.7642364033698,0,1.85876906486766,0.372634813336879,NA,"Pacific","West Pacific",43.021167,144.903217,21,26,0.351941176353608,15,1.17609125905568,0.202600000798702,8.26820001602173,19.6070003509521,19.4043998718262,32.5870002746582,27.6693996429443,0.666999995708466,91.546875,6.61599998474121,2.5721586235575,8.15220031738281,0.705379998683929,-0.151576859077876,4.25899991989136,0.629307631904991,5,-478,-503,"JN.A",-1.98178140838439,-0.197477314131379,-0.474884129400633,-2.59291007727808,0.730080525574887,-0.167652518240747,-1.44091417930038,0.649175193847713,-1.17620558114842,-0.138682557054212,-0.411073466485511,-0.744721295559527,-0.880213734912475,1.72443702522347,-0.899231944726141,0.282348388069901,-1.07171735417063,1.28963459044002,1.37091239646383,1.15916946582886,1.13466597436654,0.646420427486696,0.561807665355048,0.341994612082405,0.147965109577821,0.560530393327654,0.0995131373198081,0.533176475855611,0.429534503279242,0.303896103896104,0.125225550342837,0.827588661942089,0.347133889872127,0.690811036126834,0.408550770689936,0.777399565276811,0.887299082194444,0.80262715286094,0.826729764878712,0.799916591365331,0.776832377340243
"JN.B",208.375,83.65,192.57703081,0.9575,70.026,247.431,1.39737415,9.16675,0.166186837082841,8.34594177399156,2.02097654864244,6.32496522534913,8.32997641776111,5.00086882261342,3.3291075951477,1577.51313045999,942.176318575351,635.33681188464,33.8184671978779,NA,0.568693221073225,0.431306778926775,2.36109257945,14.539119268302,2.25516850174602,1.87831952160832,2.27316846698113,-0.019239308186757,1.84418846081741,2.38774640042705,-0.810080399408504,0.857912590939978,0.211685462726358,0.700324842938917,0.832991357865667,0.556672332198339,0.409008286046401,3.10994854946191,3.08500940362811,2.80838448328163,2.65996781805851,1.44128969720172,0.370112331509771,NA,"Pacific","West Pacific",43.052222,144.842699,16,30,0.421603926869831,15,1.17609125905568,0.374666670958201,8.51166661580404,21.2093334197998,20.8346665700277,32.5710004170736,27.3436660766602,0.674999992052714,91.5648148148148,6.58666658401489,2.56645019122033,8.15233357747396,0.703433334827423,-0.152777054858182,5.18633325894674,0.714860419851664,5,-600,-693,"JN.B",-1.93835909373667,-0.200235755919838,-0.508583024419345,-3.71253976548454,0.0195375385747798,-0.164595974220716,-2.06310709969502,0.0173724472127274,-1.15043403610367,-0.14061973025505,-0.440244206744945,-0.92056026993201,-1.20303466228261,2.59093967896187,-0.511540221582517,0.667577481692755,-0.632521393123882,0.686500550272422,0.428511760719451,0.347717740476413,0.0980768416097138,0.360077864117369,0.113096656993147,0.34283742043226,0,0.437923799323263,0.10679351822015,0.532718110638193,0.423279704199066,0.240519480519481,0.0566582461205341,1,0.436249460849307,0.778260748209221,0.487632121580638,0.640781623941585,0.65445146230625,0.657799364558135,0.643073123799744,0.741119648212131,0.686374744463856
"JS.A",411.375,179.1,120.957473881,0.959875,21.82425,97.7775,0.06,7.8495,0.00796433614365241,1.50497688511278,1.3064342011705,0.198542683942279,0.665975921211319,0.554889780362005,0.111086140849314,243.865394503933,202.902583539636,40.9628109642968,3.04158654608858,NA,0.833223323736741,0.166776676263259,1.4014570058,25.1591448469536,2.58275697366008,2.2198394441046,2.07035654866436,-0.0191004204191072,1.33333900510154,1.98829015020116,-2.13176710981195,-0.202920616047062,-0.27074371692416,-1.29557273745045,-0.634851987337677,-0.711174345866313,-1.479139668365,2.28310067187838,1.84088512103021,1.76124496335572,0.781238245168527,0.373585585757728,0.142586878263497,NA,"Pacific","West Pacific",34.297834,132.91631,22,32.5,-0.530177984021837,14.2,1.15228834438306,11.7449998855591,19.0270004272461,27.0005006790161,15.2554998397827,32.6564998626709,34.3955001831055,0.665499985218048,110.578431372549,4.375,2.09165006633519,8.23600006103516,0.238399997353554,-0.622693753752845,1.76600003242493,0.246990707215484,100,-552,-762,"JS.A",1.30657323638561,-1.46781337241056,-0.584018167245673,-2.5423588956175,-0.582143170495841,-1.0262341094786,-1.41282222382787,-0.517631812266435,0.775463290912979,-1.03080251349194,-0.505543052793108,-0.851377722637919,-1.32026963064334,1.12530997625776,-1.02222066679373,1.64437213262879,0.221037565547472,-0.85601566565244,-1.84949687695294,-1.13859949374847,-1.78251623183103,-0.599525804779058,-1.15071094870614,0.105250194405463,0.154645721223335,0.334101759324317,0.650853491779534,0.322087060815603,0.409278305586408,0.265454545454545,0.0317574882713822,0.708378067798832,0.318863463818313,1,0.641323415452546,0.291381033258131,0.091602850741178,0.392521676405292,0.309880930103917,0.544076771645674,0.431598190529777
"JS.B",148.9,53.825,95.492742541,0.884,17.957,86.327,0.0373333333333333,6.2725,0.00776402509738202,3.85253720743636,3.02391464456597,0.828622562870379,6.20352405607249,4.28574058762466,1.91778346844782,880.058483713446,573.37812528917,306.680358424275,0.634813626138212,NA,0.763435736566937,0.236564263433063,1.32497478725,26.8667904593971,2.12451575868841,1.67130678888036,1.93056254781421,-0.0553885356176408,1.24452593560345,1.92824103155454,-2.23014937972908,0.367000900637287,0.223639367164831,-0.471016836806281,0.54600988027877,0.381098573385041,-0.398017327053168,2.48608420685803,2.66524103864938,2.50014341164514,1.7127516379358,-0.235381303939961,0.119190007673238,NA,"Pacific","West Pacific",34.274018,132.26617,20.4,30.4,-0.253755128279802,14.27,1.15442397311465,10.9667499065399,19.5077495574951,29.6965003013611,18.7297501564026,33.9305000305176,34.2214994430542,0.683750003576279,145.563725490196,1.35225000977516,1.16286285080192,8.28774976730347,0.217975001782179,-0.661593310113611,6.61699998378754,0.820661133579521,250,-553,-850,"JS.B",0.720303213975928,-1.40767386989922,0.634611816444305,-2.06033602536711,1.10122735125238,-1.02857816526289,-1.14495578504262,0.979192642697515,0.427506614409264,-0.988568295222738,0.549338381949471,-0.852819025706545,-1.46978669174108,0.904986043762234,-1.37422198498308,0.278000584181296,-1.14990723488519,-1.7357924617253,-2.01906479263293,-0.153766688352094,-0.269602298483361,-0.363951946306686,-0.471743564678773,0.104603846839528,0.21834764657141,0.624573032554845,0.552556818554656,0.332080331748266,0.635466306612174,0.264935064935065,0,0.66453937458324,0.237951758505629,0.689824054082789,0.394471949522835,0.0920998010455107,0.049706141339768,0.568294495166203,0.577929940516788,0.592448982196555,0.568474222574555
"KO.A",119.725,39.325,78.821656061,1.0745,26.405,118.137,0.624,6.0915,0.103174070027987,8.64018709666974,0.506044461614338,6.36420242408281,38.5892097556577,0.318193185435577,36.6688567468716,4344.32225603949,34.3139040058266,4121.61526905676,12.4820137121533,NA,0.00808261287422888,0.94388644563949,2.50389628405,13.7636467055837,2.06396480394676,1.56834362421146,1.87887639999314,0.0301424079187564,1.41026741708792,2.0706958322664,-0.99750281945784,0.901812311148767,-0.915454344554245,0.76024591045494,1.54406230585744,-1.1626776502475,1.51830623757578,2.96177558373565,3.60408735832378,0.888244208091079,3.57832963524104,1.06219212077912,0.396516997642603,NA,"Pacific","West Pacific",34.89466111,128.0202722,23.8,31.3,0.167686475851491,14.14,1.15044940946088,8.55839996337891,17.6694000244141,27.5072002410889,18.94880027771,32.7741989135742,34.3526000976562,0.551199996471405,131.265625,1.44619998931885,1.20258055419122,8.05120010375976,0.343919992446899,-0.463542577428937,6.73720006942749,0.828479444452011,50,-515,-203,"KO.A",0.603057877754915,0.325174163971356,0.83463106835239,-2.80464753715372,1.36673375681111,-0.967492253607951,-1.55857946622932,1.21527642559349,0.35792042380149,0.228360329619997,0.722480843773729,-0.798049509098723,-0.370496481170162,1.42766152348755,-1.50436771408807,0.0974513470389285,-1.40724253460623,0.138816830801851,0.105477649530178,0.967844299182721,1.00909715170487,0.188114767401533,0.165395925080271,0.121447614200255,0.119982860819827,0.670387060231541,0.532898937269359,0.620024514265189,0.672591566421363,0.284675324675325,0.233489714904367,0.768538108390589,0.208036208941172,0.648838108145247,0.348136315913405,0.516723923208765,0.574636444064345,0.768479464383242,0.804482234526017,0.705809129569438,0.696917984777036
"KO.B",190.825,110.175,160.8280254755,0.932,16.68,77.973,0.2175,5.5505,0.0409804646669614,3.2526186267489,0.624443668897291,0.50934337535995,4.07506452358133,1.05426048059733,0.734560243417872,761.096506608643,227.803208567268,128.075843114913,8.13266774817653,NA,0.228779910300523,0.223699476355619,1.0926171659,32.3975392321618,2.25680859931527,2.03597166138985,2.18614332056933,-0.0315731720737252,1.21152485501731,1.88576069103955,-1.40268011147396,0.399232667734342,-0.671149481979832,-0.84795007363381,0.387902245108173,-0.729566258879373,-0.907259797530021,2.65248232554321,2.6402835355184,1.44985860281557,1.26413672611334,0.847093235437231,0.0368301864063634,NA,"Pacific","West Pacific",34.80097222,128.5836944,23.3,33.6,0.20581314067537,14.25,1.15381486434453,10.7395002841949,18.1360001564026,27.8505001068115,17.1110000610352,32.9057502746582,34.4569997787476,0.525749996304512,139.699074074074,1.29749995470047,1.13907855510516,8.10799980163574,0.309650003910065,-0.509128910170413,5.04275000095367,0.702667438137804,100,-361,-195,"KO.B",1.50288252060549,-1.02960782397683,0.428643060163083,-1.82098675464207,0.129838128660506,-0.976713448793038,-1.01194625223424,0.115449857090268,0.891974665353066,-0.723063539830884,0.371045856698956,-0.576088836530178,-0.356904021070367,0.749123045487593,-0.730669555218297,0.672467881294707,-0.23850222352275,-0.171937352038661,-0.592870426255266,-0.183582654124691,-0.472168958291823,-0.170837530080072,-0.433344736159745,0.118904971186874,0.249978945243861,0.456956538952686,0.683767590785755,0.394902873830833,0.597236768622351,0.364675324675325,0.236376759292674,0.633526719318642,0.385879967463019,0.779370903294177,0.558578967573088,0.446333937080335,0.402089141852796,0.562972945844114,0.542040395508665,0.632102665600564,0.576215211915864
"LI.A",99.85,480.9,298.205406561579,0.433,11.368,43.233,0.2788875,1.0321,0.279841049497464,1.2747324265462,1.1774228523485,0.0973095741977013,0.880451674270573,0.818519051124573,0.0619326231459994,87.4361568606064,83.1274414296711,4.30871543093533,26.962614202379,NA,0.906300609833342,0.0936993901666574,1.75888530836842,20.0769695313159,1.95078197229123,2.62721330029224,2.39775115318729,-0.365056637329483,1.04745047511472,1.63133398025912,-0.584538729691755,-0.035661782924441,-0.0691322492954806,-1.60238357430859,-0.403140198505333,-0.453465195390392,-1.66375383710017,1.91078434781191,1.54596856230876,1.49661540086708,0.289525072547575,1.3611090006083,0.243819955913144,NA,"Atlantic","West Atlantic",40.85762,-72.45119,20.3,31.4,0.307496037913213,12.4,1.09342168516224,3.34119997024536,12.7345998764038,22.150199508667,18.8090000152588,30.8506000518799,32.6493995666504,0.540800011157989,95.3472222222222,1.85399997234344,1.36161667599345,8.03579998016357,0.595499992370605,-0.225118239745274,5.14820008277893,0.711655417245213,50,648,-18,"LI.A",0.0681762573442549,-0.200533942959192,0.243527730593819,0.242742768429288,-0.544449103237201,-0.380596541583417,0.134895344045083,-0.484114888362365,0.0404632388066938,-0.140829138314299,0.210804662027556,0.878185959714379,-0.0561708413624028,-0.184384301738104,-0.197840996283525,-0.240034230194455,1.23918491676455,0.570663191051027,0.817246751943638,-1.49092728769737,-1.48564832250225,-1.03161993025273,-0.951449666132679,0.283277642934065,0.52271194637515,0.340605998033739,0.443218275039014,0.532668561444261,0.562877802476029,0.888831168831169,0.300252616383977,0.447783201826009,0.508356972846056,0.572226509879226,0.824650392659119,0.614542910003074,0.750499803150496,0.329638261950708,0.36247820451915,0.455351527890913,0.471768152063171
"LI.B",103.175,257.925,323.08377896,0.447,12.593,48.045,0.10445,1.26123684210526,0.0873836625271888,10.4414177759827,10.1426538104086,0.29876396557419,3.51074606595413,3.1278202350058,0.382925830948323,374.419032782281,328.343577075995,46.075455706286,9.28312715543484,NA,0.894904351011387,0.105095648988613,1.509795156,23.5600309822573,1.97221222537146,2.38254694694775,2.4950457325587,-0.35109156997033,1.09317814947748,1.67514420315518,-1.08308708382415,0.5392693742349,0.505788117827395,-1.09692778152874,0.215496244647454,0.128449025452605,-1.18158707876717,2.53442759576291,2.21080000121012,2.12356821137072,0.826410961716549,0.886398622974025,0.168983593988498,NA,"Atlantic","West Atlantic",40.83158,-72.54082,18.8,30,0.241795431295199,11.8,1.07188200730613,2.99633334080378,12.6744999885559,22.8206666310628,19.824333190918,30.7119998931885,32.7913335164388,0.542333344618479,94.8571428571429,1.8606666525205,1.36406255447487,8.02699995040894,0.600899984439214,-0.221197807233164,6.32699998219808,0.801197833237199,50,618,-49,"LI.B",-0.00616948093447625,-0.453509482549261,0.544185565196046,0.0753037462099142,-0.322192817050926,-0.383159491391229,0.0418472806362061,-0.286488376471455,-0.00366164395186043,-0.318486480155497,0.471062797947901,0.834946867655572,-0.108841624249108,-0.0236418827066374,0.047146771311225,-0.176134067729425,0.627691577646368,-0.11515270824187,-0.0420321135178177,-0.696673498654513,-0.693054607530593,-0.307846712662519,-0.266514122650635,0.282570937751963,0.500583975376114,0.378957071429612,0.430753133616279,0.490632079583047,0.61868243186443,0.873246753246753,0.289065319379285,0.479766734049844,0.564670335985725,0.586732295922103,0.71454528330684,0.459196419743088,0.538189845947539,0.471396565031816,0.502905201901289,0.603969505706426,0.609847331717074
"MA.A",192.447368421053,629,214.8586707395,0.4315,16.461,58.197,0.0462,2.40075,0.0193886885095412,10.4772411196912,0.16210018258429,10.3151409371069,3.68611154980765,0.50423437951445,3.1818771702932,727.113348785733,110.275889930274,616.83745885546,3.78331518908236,NA,0.11643803368872,0.88356196631128,1.56806015965,23.5327963210458,2.25574173727261,2.7250059161486,2.28136352279663,-0.368000913203059,1.17182451264345,1.76073820021333,-1.76693982960361,0.967259667359746,-1.39252029520238,0.956754351332872,0.526210870566809,-1.22229284960217,0.462135844091869,3.20313964875362,2.77037982027548,0.952200071024582,2.70283110567874,0.46882212567694,0.189305036914942,NA,"Atlantic","West Atlantic",42.42014,-70.91544,15.1,32.35,0.413928114056168,15.25,1.1832698436828,2.22499999403954,10.3159999847412,18.973249912262,16.7482500076294,31.1964998245239,31.2682495117188,0.628250002861023,94.7916666666667,3.71350002288818,1.92704437491413,8.04400014877319,0.728375017642975,-0.137644958382148,6.37975001335144,0.804803661487765,100,661,15,"MA.A",-0.684298689380912,-0.223169089150858,-0.304243006875144,-0.492032330090712,-1.08126031333605,-0.226807742286064,-0.273428827059889,-0.961438291970672,-0.406137596314692,-0.15672514118918,-0.263361564952678,0.896922899606529,-0.000101943450748463,0.290407789543191,-0.490905069629298,0.669286740241517,1.48359749084216,-0.718427071959302,-1.22069453746401,-0.0281606011612129,-0.294968684240379,0.468231399021713,0.243365643606772,0.325683210566137,0.425607449135775,0.24797740933783,0.317054935415853,0.528907320678242,0.461206934545017,0.895584415584416,0.312161674485745,0.54225439519622,0.44099269687612,0.778648761914411,0.868659168347004,0.322546693243666,0.246966846240265,0.5907126517082,0.573435676533857,0.76332765378686,0.712636244508825
"MA.B",115.210526315789,155.5,318.30914185,0.496,8.956,39.98975,0.0223,1.5763,0.0152508805118372,10.1545355073452,1.85646093733859,8.29807457000659,3.56988614194551,1.03360341122921,2.53628273071631,380.237579703182,139.481688744543,240.755890958639,1.64589957087325,NA,0.303281772328771,0.69671822767123,1.99845334885,17.8964453370412,2.02785603287546,2.16530429404842,2.47891890060913,-0.307532457504815,0.931776763500818,1.59125870802322,-1.81045046569724,0.96625929725955,0.102801797918345,0.87004389138606,0.483441307667724,-0.166361008187844,0.314408409153683,2.98611324607711,2.50621021757684,1.88687918829509,2.33029421607171,0.225687761406504,0.295263730634468,NA,"Atlantic","West Atlantic",42.59697,-70.6556,14.8,32.15,0.500716623555479,15,1.17609125905568,2.5407999753952,10.3270000457764,18.9630001068115,16.4222003936768,31.3529998779297,32.0245994567871,0.576600003242493,98.3416666666667,3.74760003089905,1.93587190456886,8.0753999710083,0.700560009479523,-0.154554657423789,3.91259994506836,0.592465444493749,100,601,-4,"MA.B",-0.366141604006056,0.139019105576726,-0.413343033721836,0.273178180048249,0.00242125831259661,-0.209403502097299,0.151808701950901,0.00215294173638963,-0.21730842579336,0.0976290624853416,-0.357801710354328,0.810444715488914,-0.0323840361877616,-0.331422955657464,0.00653940568790363,-0.0102168325775157,0.0847381498275856,-1.06968421850013,-1.29568780483344,-0.343755947013201,-0.349764820357319,0.216359999334013,0.242173867809394,0.330482238114186,0.526734150379458,0.434970327311906,0.370398585713254,0.589091469322348,0.440957049580272,0.864415584415584,0.305304944063515,0.418526360015893,0.555336248210885,0.624396674557392,0.61678142764589,0.242982243148361,0.228437567765385,0.534385239355297,0.563727226015397,0.711608942481432,0.712395989165094
"MX.A",241.375,161.55,358.097784595,0.75625,20.634,80.54225,1.4920605,3.39489,0.434633435965791,71.5017967180966,65.7384571321984,2.51013720071215,36.8866337062845,24.2936154160778,11.0129879216433,9552.62277222466,6066.38083317296,3091.31259812482,106.178225712662,NA,0.692152797390066,0.247793131926449,2.2059756815,14.7558739213139,2.36242259644132,2.19517472566499,2.53215274815775,-0.1224881896882,1.31380829444795,1.90526730033085,-0.387565112239735,1.73104973890796,1.69168726761503,0.206951860132058,1.43991335436355,1.26286037412406,0.668434668748537,4.0913884617652,3.80014608772816,3.62300701109163,3.01197255834681,1.97227674670709,0.341880637642589,NA,"Pacific","East Pacific",30.419675,-115.9641889,17.855,34,0.374519227312148,14.08,1.14860265480609,14.5179996490479,17.0607500076294,20.664749622345,6.14674997329712,33.5694999694824,42.5207500457764,0.462250009179115,13.5128205128205,0.170249994844198,0.412613614467819,8.23300004005432,0.389024995267391,-0.410022493898041,2.2522499859333,0.352616592878242,5,-884,1610,"MX.A",2.69935409892631,1.3280209633917,-0.0617897654907069,-1.56436194466138,-0.679074323755397,-1.40793636998997,-0.869336475404025,-0.603821346164227,1.60209160466459,0.932630382557418,-0.0534870119278363,-1.32989034142205,2.70989478894588,0.820694002157348,0.140582242973125,0.987384907690442,0.159393163565419,1.45361957278928,1.15674294148489,1.20206966758841,0.875662069939807,1.4990943218968,1.15329539997424,0,0.283893299721194,0.317375961207236,0.884373405958871,0.786665729308038,0.506208300624087,0.092987012987013,0.887766149404547,0.647767465555575,0.586147594615741,0.850859281882504,0.630223762869286,0.814544360971353,0.834382258973916,0.810283974757376,0.780841007597566,0.975002746591174,0.896073000708044
