"X","Site.Code","Site","Subsite","Sampling.Time","Plot.ID","Unique.ID","Ocean","Coast","Latitude","Longitude","Temperature.C","Salinity.ppt","mean.fetch","pop.density.2015","GenotypicRichness","AllelicRichness","Leaf.PercN","Leaf.PercC","Zostera.shoots.per.m2.core","Zostera.sheath.width","Zostera.sheath.length","Zostera.longest.leaf.length","Zostera.aboveground.mean.mass","Zostera.belowground.mean.mass","total.macrophytes.g","Gastropoda.mesograzer.plot.abund","Gastropoda.mesograzer.plot.abund.std.g","Gastropoda.mesograzer.plot.biomass.mg","Gastropoda.mesograzer.plot.biomass.std.mg.g","Gastropoda.mesograzer.plot.richness","Insecta.mesograzer.plot.abund","Insecta.mesograzer.plot.abund.std.g","Insecta.mesograzer.plot.biomass.mg","Insecta.mesograzer.plot.biomass.std.mg.g","Insecta.mesograzer.plot.richness","Malacostraca.mesograzer.plot.abund","Malacostraca.mesograzer.plot.abund.std.g","Malacostraca.mesograzer.plot.biomass.mg","Malacostraca.mesograzer.plot.biomass.std.mg.g","Malacostraca.mesograzer.plot.richness","Polychaeta.mesograzer.plot.abund","Polychaeta.mesograzer.plot.abund.std.g","Polychaeta.mesograzer.plot.biomass.mg","Polychaeta.mesograzer.plot.biomass.std.mg.g","Polychaeta.mesograzer.plot.richness","Polyplacophora.mesograzer.plot.abund","Polyplacophora.mesograzer.plot.abund.std.g","Polyplacophora.mesograzer.plot.biomass.mg","Polyplacophora.mesograzer.plot.biomass.std.mg.g","Polyplacophora.mesograzer.plot.richness","mesograzer.total.plot.abund","mesograzer.total.plot.biomass.mg","mesograzer.total.plot.richness","mesograzer.total.plot.abund.std.g","mesograzer.total.plot.biomass.std.mg.g","Gastropoda.mesograzer.site.richness","Insecta.mesograzer.site.richness","Malacostraca.mesograzer.site.richness","Polychaeta.mesograzer.site.richness","Polyplacophora.mesograzer.site.richness","grazer.richness.site","epifauna.total.plot.abund","epifauna.total.plot.biomass.mg","epifauna.total.plot.abund.std.g","epifauna.total.plot.biomass.std.mg.g","Zostera.production","epibiota.filter","epibiota.zostera.marina","periphyton.mass.per.g.zostera","pct.cover.bare","pct.cover.macroalgae","pct.cover.seagrass","predation.amphipods","predation.gastropods","predation.squidpops","sst.min","sst.mean","sst.max","sst.range","chlomean","nitrate","parmean","cloudmean","day.length","ph","phosphate","salinity","precipitation","crust.pct.mass","gast.pct.mass","mesograzer.abund.per.area","crustacean.mass.per.area","gastropod.mass.per.area","mesograzer.mass.per.area","periphyton.mass.per.area","leaf.CN.ratio","log10.Zostera.AG.mass","log10.Zostera.BG.mass","log10.Zostera.shoots.core","log10.Zostera.sheath.width","log10.Zostera.sheath.length","log10.Zostera.longest.leaf.length","log10.epibiota.filter","log10.epibiota.zostera.marina","log10.periphyton.mass.per.g.zostera","log10.periphyton.mass.per.area","log10.mesograzer.abund.per.g.plant","log10.crustacean.abund.per.g.plant","log10.gastropod.abund.per.g.plant","log10.mesograzer.mass.per.g.plant","log10.crustacean.mass.per.g.plant","log10.gastropod.mass.per.g.plant","log10.mesograzer.abund.per.area","log10.crustacean.mass.per.area","log10.gastropod.mass.per.area","log10.mesograzer.mass.per.area","log10.grazer.richness.site","log10.day.length","log10.Leaf.PercN","sqrt.nitrate","log10.phosphate","log10.chlomean","log10.mean.fetch","log10.pct.cover.bare","log10.pct.cover.macroalgae","log10.pct.cover.seagrass","sqrt.pct.cover.seagrass","log10.predation.amphipods","log10.predation.gastropods","log10.predation.squidpops","log10.Zostera.shoots.core.imputed","log10.Zostera.AG.mass.imputed","log10.Zostera.BG.mass.imputed","log10.Leaf.PercN.imputed","log10.crustacean.mass.per.g.plant.imputed","log10.crustacean.mass.per.area.imputed","log10.gastropod.mass.per.g.plant.imputed","log10.gastropod.mass.per.area.imputed","log10.mesograzer.mass.per.g.plant.imputed","log10.mesograzer.mass.per.area.imputed","log10.mesograzer.abund.per.g.plant.imputed","log10.mesograzer.abund.per.area.imputed","PC1.zos","PC2.zos","zLatitude","zPC1.zos","zPC2.zos","zmeso.mass.perg","zmeso.mass.area","zmeso.abund.perg","zmeso.abund.area","rLatitude","rPC1.zos","rPC2.zos","rmeso.mass.perg","rmeso.mass.area","rmeso.abund.perg","rmeso.abund.area","PC1.env.atl","PC2.env.atl","PC3.env.atl","zPC1.env.atl","zPC2.env.atl","zPC3.env.atl","zPC1.zos.global.atl","zPC2.zos.global.atl","zmeso.area.atl","zmeso.perg.atl"
220,"FR","FR.A","A",1,20,"FR.A.1.20","Atlantic","East Atlantic",43.446971,3.661503,35,38.8,2.55,250,0.95,5.84,1.298199892,35.39353561,63.66182837,0.42,4.66,37.46,160.5,333.5,57.932,70,1.20831319478009,153.2803,2.64586584271215,1,0,0,0,0,0,26,0.448802043775461,29.4368,0.508126769315749,1,1,0.017261617068287,4.9632,0.0856728578333218,1,0,0,0,0,0,97,187.6803,3,1.67437685562383,3.23966546986122,5,0,11,1,0,NA,98,194.6304,1.69163847269212,3.35963543464752,296.6641202042,0.038044,0.7531,0.050516531669101,NA,50,50,0.95,0,0.4,10.20100021,16.4740003,23.60166613,13.40066687,1.653333346,1.841000001,33.78766632,0.489000003,15,8.272333463,0.242866665,37.33333333,58.39166667,0.156845444087632,0.816709585396017,268.737485327625,81.5543464751777,424.6614677553,519.966307912726,8.10790333289072,27.2635484166255,2.20817252666712,2.52439612210384,1.80387910741724,-0.3767507096021,0.66838591669,1.57356777303922,-1.41971382699751,-0.123147352398657,-1.28805338337484,0.914232232972497,0.226439265315365,-0.338374656162165,0.0857589478041766,0.511838655726241,-0.285563969060528,0.424206133481616,2.43094130440505,1.91673994374651,2.62906433822353,2.71680963738642,NA,1.17609125905568,0.113341568665228,1.35683455181536,-0.614632090794101,0.218360425097791,0.406540180433955,NA,1.69983772586725,1.69897000433602,7.07106781186548,-0.0222763947111523,-Inf,-0.397940008672038,1.80387910741724,2.20817252666712,2.52439612210384,0.113341568665228,-0.285563969060528,1.91673994374651,0.424206133481616,2.62906433822353,0.511838655726241,2.71680963738642,0.226439265315365,2.43094130440505,0.269840307973445,-0.126799455970471,-0.10028405159725,0.16030771551159,-0.110840996376754,-0.260387395697356,-0.079463310166491,-0.567738421699216,-0.3920509747047,0.35355059877058,0.518421321777245,0.371787662619761,0.509940784742957,0.508008183608472,0.436821082178685,0.47529680318203,-2.1114421734453,-0.844299126394643,-0.548827698479966,-1.25187904781858,-0.587572820649131,-0.42930714531007,-0.697179106524026,-0.117750151294087,0.176501266100344,-0.112966589440963
221,"FR","FR.B","B",1,1,"FR.B.1.1","Atlantic","East Atlantic",43.082895,2.973231,35,32.5,1.66375,250,0.95,5.7,2.330793142,33.25944519,541.1255411,0.39,13,111.2,353.5,140,12.5118,1,0.0799245512236449,18.0764,1.44474815773909,1,1,0.0799245512236449,0,0,1,1,0.0799245512236449,5.8067,0.464097891590339,1,0,0,0,0,0,0,0,0,0,0,3,23.8831,3,0.239773653670935,1.90884604932943,12,1,7,1,0,NA,4,23.8831,0.31969820489458,1.90884604932943,7034.6320343,0.072254,4.0502,0.0178396128586243,NA,0,100,0.5,0.25,0.25,10.92399979,16.60099983,22.69799995,11.77400017,6.269000053,1.77699995,32.85499954,0.532999992,15,8.274999619,0.235499993,37.44900131,52.85,0.24313007942855,0.756869920571449,84.7599865726755,164.058604677185,510.718473760768,674.777078437953,6.30630314552368,14.269582568559,2.54961623951909,2.14921911265538,2.73329803309541,-0.408935392973501,1.11394335230684,2.04610478724604,-1.14113810525181,0.607476469326221,-1.72492802591101,0.806607485578687,-0.602453373282817,-1.04612172088872,-1.04612172088872,0.283040132312982,-0.324131976072559,0.162787815884865,1.9332847043518,2.2176381694807,2.70903109590027,2.82980345693172,NA,1.17609125905568,0.367503731575338,1.33304161600454,-0.628009101444051,0.797198273510614,0.221088068482732,NA,-1,2,10,-0.301029995663981,-0.602059991327962,-0.602059991327962,2.73329803309541,2.54961623951909,2.14921911265538,0.367503731575338,-0.324131976072559,2.2176381694807,0.162787815884865,2.70903109590027,0.283040132312982,2.82980345693172,-0.602453373282817,1.9332847043518,-0.795165744820736,-1.24455920146213,-0.13678571422184,-0.421602765000893,-0.979632872176421,-0.501423744110986,0.0339042072323974,-1.43857020477434,-0.904153191289045,0.343669861601639,0.395983397333896,0.232888353643741,0.463491265259926,0.529136563100461,0.274194692569482,0.377995156836588,-0.89462317452555,-0.129358611038205,-0.861095070632488,-0.526814177276955,-0.0834123826668337,-0.690729575484,-1.6641386031034,-0.929491894235571,0.288872894086152,-0.347470252195907
222,"FR","FR.B","B",1,2,"FR.B.1.2","Atlantic","East Atlantic",43.082895,2.973231,35,32.5,1.66375,250,0.95,5.7,2.396148682,35.17607117,732.1110262,0.36,7.05,97.7,422.5,86,33.1118,2,0.0604014278897553,36.1528,1.09184037110637,1,0,0,0,0,1,1,0.0302007139448777,0.9111,0.027515870475178,1,0,0,0,0,0,0,0,0,0,0,3,37.0639,3,0.090602141834633,1.11935624158155,12,1,7,1,0,NA,4,37.0639,0.120802855779511,1.11935624158155,5161.38273471,0.059824,2.1758,0.0274951741888041,NA,0,100,0.5,0.25,0.25,10.92399979,16.60099983,22.69799995,11.77400017,6.269000053,1.77699995,32.85499954,0.532999992,15,8.274999619,0.235499993,37.44900131,52.85,0.0245818707691311,0.975418129230867,38.2794049251324,11.6254552757627,461.302556792441,472.928012068205,11.6167110947697,14.6802539567952,2.62685341466673,1.93951925261862,2.86457694773822,-0.443697499232713,0.848189116991399,1.98989456371877,-1.22312455218986,0.337618972419386,-1.54522868387333,1.06880572142225,-0.997392772987246,-1.39576623399097,-1.15241853235856,0.0528309564061434,-1.42578497222646,0.042118680750608,1.5941648996931,1.10124704779557,2.6649262953368,2.6757123789402,NA,1.17609125905568,0.379513762702568,1.33304161600454,-0.628009101444051,0.797198273510614,0.221088068482732,NA,-1,2,10,-0.301029995663981,-0.602059991327962,-0.602059991327962,2.86457694773822,2.62685341466673,1.93951925261862,0.379513762702568,-1.42578497222646,1.10124704779557,0.042118680750608,2.6649262953368,0.0528309564061434,2.6757123789402,-0.997392772987246,1.5941648996931,-0.186258470707457,-1.13016057382855,-0.13678571422184,-0.088900877028355,-0.890715196717485,-0.743946197071362,-0.120696487172961,-1.85349219302227,-1.25311672082887,0.343669861601639,0.465986138281036,0.247104190624989,0.416755362239506,0.500323529031556,0.196708700177297,0.311690569902334,-0.89462317452555,-0.129358611038205,-0.861095070632488,-0.526814177276955,-0.0834123826668337,-0.690729575484,-1.11128853272555,-0.84641309151437,0.135630306467867,-0.583419742361289
223,"FR","FR.B","B",1,3,"FR.B.1.3","Atlantic","East Atlantic",43.082895,2.973231,35,32.5,1.66375,250,0.95,5.7,2.254436731,35.8110199,159.1545709,0.38,7.96,99.66,66,101,18.7488,5,0.26668373442567,90.382,4.82068185697218,1,0,0,0,0,0,0,0,0,0,0,4,0.213346987540536,15.6331,0.833818697729988,1,0,0,0,0,0,9,106.0151,2,0.480030721966206,5.65450055470217,12,1,7,1,0,NA,12,106.3279,0.640040962621608,5.67118428912784,1266.870384364,0.0648,2.7666,0.0234222511385817,NA,0,100,0.5,0.25,0.25,10.92399979,16.60099983,22.69799995,11.77400017,6.269000053,1.77699995,32.85499954,0.532999992,15,8.274999619,0.235499993,37.44900131,52.85,0,0.852538930774955,31.6820276497696,0,318.165002560164,373.197036610343,1.54586857514639,15.884686142474,1.82607480270083,2.00860017176192,2.20181911602106,-0.42021640338319,0.900913067737669,1.99852088283504,-1.18842499412941,0.441946372603051,-1.61221430713952,0.216395153253232,-0.309776691477314,-2,-0.558016371241454,0.753161623661196,-2,0.684008436304338,1.51430899308035,0,2.50401526354244,2.57310034385648,NA,1.17609125905568,0.353038051679344,1.33304161600454,-0.628009101444051,0.797198273510614,0.221088068482732,NA,-1,2,10,-0.301029995663981,-0.602059991327962,-0.602059991327962,2.20181911602106,1.82607480270083,2.00860017176192,0.353038051679344,-2,0,0.684008436304338,2.50401526354244,0.753161623661196,2.57310034385648,-0.309776691477314,1.51430899308035,-0.240896575706285,0.647807288339617,-0.13678571422184,-0.118754684760943,0.491231183365432,-0.00615670350744966,-0.223647885041455,-1.13108507966546,-1.33529062705128,0.343669861601639,0.459704694007529,0.468044789383178,0.55893295363275,0.481136408652597,0.331617029152572,0.296077170656755,-0.89462317452555,-0.129358611038205,-0.861095070632488,-0.526814177276955,-0.0834123826668337,-0.690729575484,-1.16089654609327,0.444786325132626,0.0335832964659461,0.134373817496127
224,"FR","FR.B","B",1,4,"FR.B.1.4","Atlantic","East Atlantic",43.082895,2.973231,35,32.5,1.66375,250,0.95,5.7,1.910284758,35.02437973,31.83091418,0.38,11.88,114.9,54,147.5,47.3,4,0.0845665961945032,61.1793,1.29343128964059,1,0,0,0,0,0,6,0.126849894291755,8.7116,0.184177589852008,1,1,0.0211416490486258,0.881,0.0186257928118393,1,0,0,0,0,0,11,70.7719,3,0.232558139534884,1.49623467230444,12,1,7,1,0,NA,11,70.7719,0.232558139534884,1.49623467230444,378.1512604584,0.055284,3.2901,0.0168031366827756,NA,0,100,0.5,0.25,0.25,10.92399979,16.60099983,22.69799995,11.77400017,6.269000053,1.77699995,32.85499954,0.532999992,15,8.274999619,0.235499993,37.44900131,52.85,0.123094052865614,0.864457503613721,12.5581395348837,9.94558985200843,69.8452896405919,80.7966723044398,0.907369380869882,18.3346381126284,1.74036268949424,2.17172645365323,1.50284911168504,-0.42021640338319,1.07481644064517,2.06032002868829,-1.2574005416997,0.517209098189543,-1.74950347387038,0.00318874628212356,-0.615184147153055,-0.86375553371988,-1.02426224256515,0.177892640488257,-0.711800893713352,0.115088142281142,1.13220009917943,1.03923917043295,1.8503109801854,1.9127356358325,NA,1.17609125905568,0.281098110499156,1.33304161600454,-0.628009101444051,0.797198273510614,0.221088068482732,NA,-1,2,10,-0.301029995663981,-0.602059991327962,-0.602059991327962,1.50284911168504,1.74036268949424,2.17172645365323,0.281098110499156,-0.711800893713352,1.03923917043295,0.115088142281142,1.8503109801854,0.177892640488257,1.9127356358325,-0.615184147153055,1.13220009917943,-1.09045142732441,1.17070197349994,-0.13678571422184,-0.582944414603121,0.897657212034314,-0.612195295850883,-0.886196578658338,-1.45194511244405,-1.72849110208229,0.343669861601639,0.362036016482179,0.533022715747896,0.442144753065514,0.35765676870067,0.271696950769109,0.221367371860121,-0.89462317452555,-0.129358611038205,-0.861095070632488,-0.526814177276955,-0.0834123826668337,-0.690729575484,-1.9322397037044,0.824523960898154,-0.623145165352957,-0.455239618862041
225,"FR","FR.B","B",1,5,"FR.B.1.5","Atlantic","East Atlantic",43.082895,2.973231,35,32.5,1.66375,250,0.95,5.7,1.941521764,34.25454712,127.3236567,0.4,7.5,106.66,168,111.5,32.4122,4,0.123410320805129,72.3056,2.23081432300183,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,72.3056,1,0.123410320805129,2.23081432300183,12,1,7,1,0,NA,4,72.3056,0.123410320805129,2.23081432300183,954.92742525,0.058234,4.234,0.0137538970240907,NA,0,100,0.5,0.25,0.25,10.92399979,16.60099983,22.69799995,11.77400017,6.269000053,1.77699995,32.85499954,0.532999992,15,8.274999619,0.235499993,37.44900131,52.85,0,1,20.7329338952617,0,374.776806264307,374.776806264307,2.31065470004724,17.6431435151298,2.22788670461367,2.05115252244738,2.10490910294478,-0.397940008672038,0.8750612633917,2.02800157934686,-1.23482337787645,0.626750853683393,-1.83109325205734,0.382135006891857,-0.874810571503918,-2,-0.874810571503918,0.350405871779801,-2,0.350405871779801,1.33711835901788,0,2.57492997102188,2.57492997102188,NA,1.17609125905568,0.288142263247828,1.33304161600454,-0.628009101444051,0.797198273510614,0.221088068482732,NA,-1,2,10,-0.301029995663981,-0.602059991327962,-0.602059991327962,2.10490910294478,2.22788670461367,2.05115252244738,0.288142263247828,-2,0,0.350405871779801,2.57492997102188,0.350405871779801,2.57492997102188,-0.874810571503918,1.33711835901788,-0.692845361747336,0.0665238459059534,-0.13678571422184,-0.365695755717472,0.0394218080858687,-0.430454790260102,-0.221812206857094,-1.7247077496334,-1.51762462292649,0.343669861601639,0.407746612480784,0.39581113738516,0.47716751710444,0.481478525214679,0.220758981153728,0.261432919159988,-0.89462317452555,-0.129358611038205,-0.861095070632488,-0.526814177276955,-0.0834123826668337,-0.690729575484,-1.57123803615649,0.0226454879739417,0.0354028489335979,-0.278424733835499
226,"FR","FR.B","B",1,6,"FR.B.1.6","Atlantic","East Atlantic",43.082895,2.973231,35,32.5,1.66375,250,0.95,5.7,2.265226603,34.61709976,159.1545709,0.51,6.64,93.88,137,136.5,13.7246,4,0.29144747387902,72.3056,5.26832111682672,1,0,0,0,0,0,2,0.14572373693951,5.9497,0.433506258834502,1,0,0,0,0,0,0,0,0,0,0,6,78.2553,2,0.43717121081853,5.70182737566122,12,1,7,1,0,NA,6,78.2553,0.43717121081853,5.70182737566122,1056.786350776,0.06276,3.7586,0.0166977065928803,NA,0,100,0.5,0.25,0.25,10.92399979,16.60099983,22.69799995,11.77400017,6.269000053,1.77699995,32.85499954,0.532999992,15,8.274999619,0.235499993,37.44900131,52.85,0.076029355200223,0.923970644799777,59.8924558821386,59.3903574603268,721.759993005261,781.150350465587,2.28758580322461,15.281958861932,2.13987908640124,2.13830269816628,2.20181911602106,-0.292429823902064,0.822168079368018,1.97257308092655,-1.2023170650851,0.575026109423261,-1.75208300926473,0.377958987877726,-0.349526164390679,-0.80764518296097,-0.520788351158386,0.756775073605191,-0.353100246952644,0.722495807828644,1.78456349014177,1.78096760027545,2.85899410501518,2.89329024423797,NA,1.17609125905568,0.355111653373112,1.33304161600454,-0.628009101444051,0.797198273510614,0.221088068482732,NA,-1,2,10,-0.301029995663981,-0.602059991327962,-0.602059991327962,2.20181911602106,2.13987908640124,2.13830269816628,0.355111653373112,-0.353100246952644,1.78096760027545,0.722495807828644,2.85899410501518,0.756775073605191,2.89329024423797,-0.349526164390679,1.78456349014177,-0.608483578597633,0.0536962117937846,-0.13678571422184,-0.319601176592088,0.0294513789777057,-0.00234997972845551,0.0976009606787695,-1.17284574052979,-1.05719137754423,0.343669861601639,0.41744522555823,0.394217101170165,0.559666537971804,0.541007769333965,0.323818295073208,0.348917236464226,-0.89462317452555,-0.129358611038205,-0.861095070632488,-0.526814177276955,-0.0834123826668337,-0.690729575484,-1.49464276503014,0.0133297775862436,0.352010096403062,0.13807736957508
227,"FR","FR.B","B",1,7,"FR.B.1.7","Atlantic","East Atlantic",43.082895,2.973231,35,32.5,1.66375,250,0.95,5.7,2.056647778,34.41559219,222.8163993,0.4,5.1625,79.45,86,298,21.4954,4,0.186086325446375,72.3056,3.36377085329885,1,2,0.0930431627231873,0,0,1,2,0.0930431627231873,2.661,0.123793928003201,1,0,0,0,0,0,0,0,0,0,0,8,74.9666,3,0.372172650892749,3.48756478130205,12,1,7,1,0,NA,8,74.9666,0.372172650892749,3.48756478130205,1150.28966138625,0.051378,2.893,0.0177594192879364,NA,0,100,0.5,0.25,0.25,10.92399979,16.60099983,22.69799995,11.77400017,6.269000053,1.77699995,32.85499954,0.532999992,15,8.274999619,0.235499993,37.44900131,52.85,0.0354958074662584,0.964504192533742,32.0068479767764,10.6462778082753,289.284293383701,299.930571191976,1.52731005876253,16.7338289804138,1.93951925261862,2.47567118832443,2.34794715177726,-0.397940008672038,0.712860064664457,1.9000939015434,-1.28922280559457,0.461348433647983,-1.72678060966422,0.211470308917456,-0.417740395228013,-0.986980819897419,-0.707552691851108,0.543765767167142,-0.873563595794964,0.528115581949791,1.51860405290791,1.06618714548023,2.46282353779059,2.47846630946014,NA,1.17609125905568,0.313159920684062,1.33304161600454,-0.628009101444051,0.797198273510614,0.221088068482732,NA,-1,2,10,-0.301029995663981,-0.602059991327962,-0.602059991327962,2.34794715177726,1.93951925261862,2.47567118832443,0.313159920684062,-0.873563595794964,1.06618714548023,0.528115581949791,2.46282353779059,0.543765767167142,2.47846630946014,-0.417740395228013,1.51860405290791,0.29049353443463,-0.297146034662478,-0.13678571422184,0.171592467276737,-0.24324487318016,-0.226752587909676,-0.318594897047302,-1.244511379124,-1.33087089332763,0.343669861601639,0.52079571033056,0.350619408742143,0.516422465493284,0.463441070981653,0.310434856055333,0.296916939268945,-0.89462317452555,-0.129358611038205,-0.861095070632488,-0.526814177276955,-0.0834123826668337,-0.690729575484,-0.678427256795801,-0.241459588182732,-0.0605296430804367,-0.0802433687558652
228,"FR","FR.B","B",1,8,"FR.B.1.8","Atlantic","East Atlantic",43.082895,2.973231,35,32.5,1.66375,250,0.95,5.7,2.430429697,37.46700287,63.66182837,0.4,7.77,65.59,161.5,84.5,39.118,10,0.255636791246996,165.3598,4.22720486732451,1,0,0,0,0,0,2,0.0511273582493993,2.661,0.0680249501508257,1,0,0,0,0,0,0,0,0,0,0,12,168.0208,2,0.306764149496396,4.29522981747533,12,1,7,1,0,NA,17,170.4167,0.434582545119894,4.3564778362902,494.6524064349,0.062518,1.6279,0.0384040788746238,NA,0,100,0.5,0.25,0.25,10.92399979,16.60099983,22.69799995,11.77400017,6.269000053,1.77699995,32.85499954,0.532999992,15,8.274999619,0.235499993,37.44900131,52.85,0.0158373249026311,0.98416267509737,49.542410143668,10.9860294493583,682.693586072908,693.679615522266,6.20225873825174,15.4157937241498,2.21085336531489,1.93196611472817,1.80387910741724,-0.397940008672038,0.890421018800914,1.81683763090204,-1.20399492385274,0.211627723168617,-1.40445882027965,0.799496229096362,-0.499263976567778,-1.2137643727772,-0.575711774450887,0.633996339482448,-1.10776650012791,0.627079462489926,1.70365594765787,1.07867534041187,2.83486150567712,2.84178455524965,NA,1.17609125905568,0.385683063120272,1.33304161600454,-0.628009101444051,0.797198273510614,0.221088068482732,NA,-1,2,10,-0.301029995663981,-0.602059991327962,-0.602059991327962,1.80387910741724,2.21085336531489,1.93196611472817,0.385683063120272,-1.10776650012791,1.07867534041187,0.627079462489926,2.83486150567712,0.633996339482448,2.84178455524965,-0.499263976567778,1.70365594765787,-0.578766079246235,0.632530049699393,-0.13678571422184,-0.303363781244118,0.479356770398948,-0.131695822063026,0.0459249299363605,-1.33015977602717,-1.14044744576469,0.343669861601639,0.420861684019368,0.466146351101832,0.5347406201046,0.531376873172381,0.294440160139443,0.333098221736791,-0.89462317452555,-0.129358611038205,-0.861095070632488,-0.526814177276955,-0.0834123826668337,-0.690729575484,-1.46766111723853,0.433691657990454,0.30078801943072,0.0122371218729826
229,"FR","FR.B","B",1,9,"FR.B.1.9","Atlantic","East Atlantic",43.082895,2.973231,35,32.5,1.66375,250,0.95,5.7,1.894167662,33.49181747,31.83091418,0.44,11.2,104.61,69,126,36.0698,10,0.277240239757359,180.764,5.01150546994993,1,0,0,0,0,0,2,0.0554480479514719,6.7178,0.186244448264199,1,0,0,0,0,0,0,0,0,0,0,12,187.4818,2,0.332688287708831,5.19774991821413,12,1,7,1,0,NA,12,187.4818,0.332688287708831,5.19774991821413,356.506238816,0.069338,2.4613,0.0281712915938732,NA,0,100,0.5,0.25,0.25,10.92399979,16.60099983,22.69799995,11.77400017,6.269000053,1.77699995,32.85499954,0.532999992,15,8.274999619,0.235499993,37.44900131,52.85,0.0358317447346889,0.964168255265311,22.9554918519093,12.8508669302297,345.793877426545,358.644744356775,1.94381911997725,17.6815485460442,1.84509804001426,2.10380372095596,1.50284911168504,-0.356547323513813,1.04921802267018,2.01957320209564,-1.15902868938125,0.391164551697127,-1.53504434154423,0.310442457670223,-0.465100738494989,-1.18410330215443,-0.541754719442241,0.716650120769938,-0.707202620556354,0.700833940107857,1.37940509217923,1.14147695688292,2.54007142149351,2.55587371815125,NA,1.17609125905568,0.277418417887286,1.33304161600454,-0.628009101444051,0.797198273510614,0.221088068482732,NA,-1,2,10,-0.301029995663981,-0.602059991327962,-0.602059991327962,1.50284911168504,1.84509804001426,2.10380372095596,0.277418417887286,-0.707202620556354,1.14147695688292,0.700833940107857,2.54007142149351,0.716650120769938,2.55587371815125,-0.465100738494989,1.37940509217923,-1.22747972805548,1.15985482229742,-0.13678571422184,-0.657815542436636,0.889226136502804,-0.0446211096614474,-0.240931483358784,-1.29426799446079,-1.47411042100146,0.343669861601639,0.346282621759687,0.531674785826045,0.551520572907552,0.477915252958142,0.30114289075427,0.269700806604321,-0.89462317452555,-0.129358611038205,-0.861095070632488,-0.526814177276955,-0.0834123826668337,-0.690729575484,-2.05665290900441,0.816646520814451,0.0164515278171062,0.0969518925948779
230,"FR","FR.B","B",1,10,"FR.B.1.10","Atlantic","East Atlantic",43.082895,2.973231,35,32.5,1.66375,250,0.95,5.7,1.591887116,33.70107269,318.3091418,0.58,18,87.2,290,88,34.8258,9,0.258429095670451,151.5613,4.35198329973755,1,0,0,0,0,0,1,0.0287143439633835,2.3001,0.0660458625501783,1,0,0,0,0,0,0,0,0,0,0,10,153.8614,2,0.287143439633835,4.41802916228773,12,1,7,1,0,NA,11,156.1615,0.315857783597218,4.48407502483791,5729.5645524,0.038076,4.4221,0.00861038872933674,NA,0,100,0.5,0.25,0.25,10.92399979,16.60099983,22.69799995,11.77400017,6.269000053,1.77699995,32.85499954,0.532999992,15,8.274999619,0.235499993,37.44900131,52.85,0.0149491685373979,0.985050831462602,83.2715974938122,19.1533001395517,1262.07515692389,1281.22845706344,2.49701273150765,21.1705166473626,2.46389298898591,1.94939000664491,2.50284911168504,-0.236572006437063,1.25527250510331,1.94051648493257,-1.41934868185196,0.645628559354666,-2.01725904525638,0.414474078705147,-0.527033853702175,-1.41212809570554,-0.571170411736013,0.646210472409697,-1.11892440975704,0.63968399850868,1.92568122669888,1.30434617281178,3.10142919320474,3.10796541114425,NA,1.17609125905568,0.201912267775719,1.33304161600454,-0.628009101444051,0.797198273510614,0.221088068482732,NA,-1,2,10,-0.301029995663981,-0.602059991327962,-0.602059991327962,2.50284911168504,2.46389298898591,1.94939000664491,0.201912267775719,-1.11892440975704,1.30434617281178,0.63968399850868,3.10142919320474,0.646210472409697,3.10796541114425,-0.527033853702175,1.92568122669888,-1.40255982381946,-0.493454498900339,-0.13678571422184,-0.753477855704146,-0.395827930110291,-0.118828387623752,0.312986110214315,-1.35933471436614,-0.91197737720237,0.343669861601639,0.326154620157777,0.326224980387785,0.537220271620305,0.581149242665463,0.288991788845066,0.376508527515284,-0.89462317452555,-0.129358611038205,-0.861095070632488,-0.526814177276955,-0.0834123826668337,-0.690729575484,-2.21561478609125,-0.384023118098111,0.565503171426626,0.024755816775756
