"X","Site.Code","Site","Subsite","Sampling.Time","Plot.ID","Unique.ID","Ocean","Coast","Latitude","Longitude","Temperature.C","Salinity.ppt","mean.fetch","pop.density.2015","GenotypicRichness","AllelicRichness","Leaf.PercN","Leaf.PercC","Zostera.shoots.per.m2.core","Zostera.sheath.width","Zostera.sheath.length","Zostera.longest.leaf.length","Zostera.aboveground.mean.mass","Zostera.belowground.mean.mass","total.macrophytes.g","Gastropoda.mesograzer.plot.abund","Gastropoda.mesograzer.plot.abund.std.g","Gastropoda.mesograzer.plot.biomass.mg","Gastropoda.mesograzer.plot.biomass.std.mg.g","Gastropoda.mesograzer.plot.richness","Insecta.mesograzer.plot.abund","Insecta.mesograzer.plot.abund.std.g","Insecta.mesograzer.plot.biomass.mg","Insecta.mesograzer.plot.biomass.std.mg.g","Insecta.mesograzer.plot.richness","Malacostraca.mesograzer.plot.abund","Malacostraca.mesograzer.plot.abund.std.g","Malacostraca.mesograzer.plot.biomass.mg","Malacostraca.mesograzer.plot.biomass.std.mg.g","Malacostraca.mesograzer.plot.richness","Polychaeta.mesograzer.plot.abund","Polychaeta.mesograzer.plot.abund.std.g","Polychaeta.mesograzer.plot.biomass.mg","Polychaeta.mesograzer.plot.biomass.std.mg.g","Polychaeta.mesograzer.plot.richness","Polyplacophora.mesograzer.plot.abund","Polyplacophora.mesograzer.plot.abund.std.g","Polyplacophora.mesograzer.plot.biomass.mg","Polyplacophora.mesograzer.plot.biomass.std.mg.g","Polyplacophora.mesograzer.plot.richness","mesograzer.total.plot.abund","mesograzer.total.plot.biomass.mg","mesograzer.total.plot.richness","mesograzer.total.plot.abund.std.g","mesograzer.total.plot.biomass.std.mg.g","Gastropoda.mesograzer.site.richness","Insecta.mesograzer.site.richness","Malacostraca.mesograzer.site.richness","Polychaeta.mesograzer.site.richness","Polyplacophora.mesograzer.site.richness","grazer.richness.site","epifauna.total.plot.abund","epifauna.total.plot.biomass.mg","epifauna.total.plot.abund.std.g","epifauna.total.plot.biomass.std.mg.g","Zostera.production","epibiota.filter","epibiota.zostera.marina","periphyton.mass.per.g.zostera","pct.cover.bare","pct.cover.macroalgae","pct.cover.seagrass","predation.amphipods","predation.gastropods","predation.squidpops","sst.min","sst.mean","sst.max","sst.range","chlomean","nitrate","parmean","cloudmean","day.length","ph","phosphate","salinity","precipitation","crust.pct.mass","gast.pct.mass","mesograzer.abund.per.area","crustacean.mass.per.area","gastropod.mass.per.area","mesograzer.mass.per.area","periphyton.mass.per.area","leaf.CN.ratio","log10.Zostera.AG.mass","log10.Zostera.BG.mass","log10.Zostera.shoots.core","log10.Zostera.sheath.width","log10.Zostera.sheath.length","log10.Zostera.longest.leaf.length","log10.epibiota.filter","log10.epibiota.zostera.marina","log10.periphyton.mass.per.g.zostera","log10.periphyton.mass.per.area","log10.mesograzer.abund.per.g.plant","log10.crustacean.abund.per.g.plant","log10.gastropod.abund.per.g.plant","log10.mesograzer.mass.per.g.plant","log10.crustacean.mass.per.g.plant","log10.gastropod.mass.per.g.plant","log10.mesograzer.abund.per.area","log10.crustacean.mass.per.area","log10.gastropod.mass.per.area","log10.mesograzer.mass.per.area","log10.grazer.richness.site","log10.day.length","log10.Leaf.PercN","sqrt.nitrate","log10.phosphate","log10.chlomean","log10.mean.fetch","log10.pct.cover.bare","log10.pct.cover.macroalgae","log10.pct.cover.seagrass","sqrt.pct.cover.seagrass","log10.predation.amphipods","log10.predation.gastropods","log10.predation.squidpops","log10.Zostera.shoots.core.imputed","log10.Zostera.AG.mass.imputed","log10.Zostera.BG.mass.imputed","log10.Leaf.PercN.imputed","log10.crustacean.mass.per.g.plant.imputed","log10.crustacean.mass.per.area.imputed","log10.gastropod.mass.per.g.plant.imputed","log10.gastropod.mass.per.area.imputed","log10.mesograzer.mass.per.g.plant.imputed","log10.mesograzer.mass.per.area.imputed","log10.mesograzer.abund.per.g.plant.imputed","log10.mesograzer.abund.per.area.imputed","PC1.zos","PC2.zos","PC1.env.global","PC2.env.global","PC3.env.global","FC1","FC2","log10.periphyton.mass.per.g.zostera.imputed","log10.periphyton.mass.per.area.imputed","zLatitude","zPC1.zos","zPC2.zos","zPC1.env.global","zPC2.env.global","zPC3.env.global","zFC1","zFC2","zmeso.mass.perg","zmeso.mass.area","zmeso.abund.perg","zmeso.abund.area","zperiphyton.area","zperiphyton.perg","rLatitude","rPC1.zos","rPC2.zos","rPC1.env.global","rPC2.env.global","rPC3.env.global","rFC1","rFC2","rmeso.mass.perg","rmeso.mass.area","rmeso.abund.perg","rmeso.abund.area","rperiphyton.area","rperiphyton.perg","FC1.atl","FC2.atl","PC1.env.atl","PC2.env.atl","PC3.env.atl","zFC1.atl","zFC2.atl","zFC1.global.atl","zFC2.global.atl","zPC1.env.global.atl","zPC2.env.global.atl","zPC3.env.global.atl","zPC1.env.atl","zPC2.env.atl","zPC3.env.atl","zPC1.zos.global.atl","zPC2.zos.global.atl","zperi.area.atl","zperi.perg.atl","zmeso.area.atl","zmeso.perg.atl"
81,"CR","CR.A","A",1,1,"CR.A.1.1","Atlantic","East Atlantic",44.21154996,15.4906946,17,25,1.351875,250,0.84,4.06,1.529783607,35.57131195,318.3091418,0.46,7.63,37.35,71,33.5,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2428.698751934,0.0892,0.6811,0.130964616062252,NA,0,98,0.85,0.4,0.842105263157895,8.196000099,15.77700043,24.83699989,16.64100075,0.612999976,0.606000006,33.14300156,0.656000018,14.85,8.246999741,0.0348,38.43399811,84.82083333,NA,NA,0,0,0,0,9.29848774041991,23.2525121770376,1.85733249643127,1.53781909507327,2.50284911168504,-0.337242168318426,0.882524537954881,1.57229060615142,-1.04963514562388,-0.166789119717391,-0.879542501437534,0.973057979256472,-2,-2,-2,-2,-2,-2,0,0,0,0,NA,1.17172645365323,0.184630002757285,0.778460022094905,-1.45842075605342,-0.212539542484958,0.130936536783167,NA,-1,1.99122607569249,9.89949493661167,-0.0705810742857073,-0.397940008672038,-0.074633618296904,2.50284911168504,1.85733249643127,1.53781909507327,0.184630002757285,-2,0,-2,0,-2,0,-2,0,0.498603131755739,1.19244143603904,1.19546806652439,-3.27665666397331,-0.592562432839704,372,-159,-0.879542501437534,0.973057979256472,-0.0236286190837631,0.285296049198359,0.914666917438155,0.699608588019773,-2.36481682456931,-0.504407344781552,0.503231127205821,-0.293642276773225,-2.90653393063755,-2.80549255456938,-2.90692097781869,-2.89350579771951,0.0275495135502562,0.314021784408859,0.374300672240576,0.544737988153039,0.535642668610016,0.632225098386396,0.0215148866867483,0.407692417791462,0.745454545454545,0.249368459040058,0,0,0,0,0.505092131332131,0.600807264247907,-0.17273,0.77729,-1.70365237801917,-1.03411536875904,2.28626389212361,-0.436302881870706,1.41861824231931,-1.54227985782702,-2.18507343244319,0.812712131993365,-2.36555274132908,-0.462855838657455,-1.00888969966292,-0.721427089446879,1.94416059276365,-0.489508260964587,0.840335347205222,0.378329193382671,0.521425139543441,-2.52560674856616,-2.68740571350446
82,"CR","CR.A","A",1,2,"CR.A.1.2","Atlantic","East Atlantic",44.21154996,15.4906946,17,25,1.351875,250,0.84,4.06,1.616959214,35.68050003,318.3091419,0.57,10.66,52.96,70.5,58.5,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3393.175452654,1.2179,1.7253,0.705906219208254,NA,0,97,0.85,0.4,0.842105263157895,8.196000099,15.77700043,24.83699989,16.64100075,0.612999976,0.606000006,33.14300156,0.656000018,14.85,8.246999741,0.0348,38.43399811,84.82083333,NA,NA,0,0,0,0,49.7663884541819,22.0664193141485,1.85430604180108,1.77451696572855,2.50284911182147,-0.244125144327509,1.02775720469055,1.72394797643164,0.0856116304716464,0.236864622317387,-0.150638197492832,1.69780791581779,-2,-2,-2,-2,-2,-2,0,0,0,0,NA,1.17172645365323,0.208699065448681,0.778460022094905,-1.45842075605342,-0.212539542484958,0.130936536783167,NA,-1,1.98677173426624,9.8488578017961,-0.0705810742857073,-0.397940008672038,-0.074633618296904,2.50284911182147,1.85430604180108,1.77451696572855,0.208699065448681,-2,0,-2,0,-2,0,-2,0,-0.191038250322404,0.812456634151837,1.19546806652439,-3.27665666397331,-0.592562432839704,372,-159,-0.150638197492832,1.69780791581779,-0.0236286190837631,-0.0915099689735955,0.619285037252429,0.699608588019773,-2.36481682456931,-0.504407344781552,0.503231127205821,-0.293642276773225,-2.90653393063755,-2.80549255456938,-2.90692097781869,-2.89350579771951,0.979696055517777,1.43413196806337,0.374300672240576,0.465449508565047,0.488429370889979,0.632225098386396,0.0215148866867483,0.407692417791462,0.745454545454545,0.249368459040058,0,0,0,0,0.690624180561892,0.80733392231506,-0.17273,0.77729,-1.70365237801917,-1.03411536875904,2.28626389212361,-0.436302881870706,1.41861824231931,-1.54227985782702,-2.18507343244319,0.812712131993365,-2.36555274132908,-0.462855838657455,-1.00888969966292,-0.721427089446879,1.94416059276365,-1.11565048012198,0.564352265685619,1.50826752893499,1.80486118828111,-2.52560674856616,-2.68740571350446
83,"CR","CR.A","A",1,3,"CR.A.1.3","Atlantic","East Atlantic",44.21154996,15.4906946,17,25,1.351875,250,0.84,4.06,1.540352106,34.57899475,477.4637128,0.57,10.77,51.7,83,71.5,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5142.284186856,0.7801,1.513,0.515598149372108,NA,0,98,0.85,0.4,0.842105263157895,8.196000099,15.77700043,24.83699989,16.64100075,0.612999976,0.606000006,33.14300156,0.656000018,14.85,8.246999741,0.0348,38.43399811,84.82083333,NA,NA,0,0,0,0,42.794646397885,22.4487600044869,1.92427928606188,1.86033800657099,2.67894037083168,-0.244125144327509,1.03221570329798,1.71349054309394,-0.107849722098636,0.179838928023187,-0.286847153948456,1.63240309206951,-2,-2,-2,-2,-2,-2,0,0,0,0,NA,1.17172645365323,0.18762000668967,0.778460022094905,-1.45842075605342,-0.212539542484958,0.130936536783167,NA,-1,1.99122607569249,9.89949493661167,-0.0705810742857073,-0.397940008672038,-0.074633618296904,2.67894037083168,1.92427928606188,1.86033800657099,0.18762000668967,-2,0,-2,0,-2,0,-2,0,-0.075706111242882,0.405704262844841,1.19546806652439,-3.27665666397331,-0.592562432839704,372,-159,-0.286847153948456,1.63240309206951,-0.0236286190837631,-0.0284948349877922,0.303095338059333,0.699608588019773,-2.36481682456931,-0.504407344781552,0.503231127205821,-0.293642276773225,-2.90653393063755,-2.80549255456938,-2.90692097781869,-2.89350579771951,0.893769898620964,1.22481911532643,0.374300672240576,0.47870931314303,0.43789018956096,0.632225098386396,0.0215148866867483,0.407692417791462,0.745454545454545,0.249368459040058,0,0,0,0,0.673880900752713,0.76874067979563,-0.17273,0.77729,-1.70365237801917,-1.03411536875904,2.28626389212361,-0.436302881870706,1.41861824231931,-1.54227985782702,-2.18507343244319,0.812712131993365,-2.36555274132908,-0.462855838657455,-1.00888969966292,-0.721427089446879,1.94416059276365,-1.01093762010506,0.268927890049582,1.40629660909763,1.56502794277821,-2.52560674856616,-2.68740571350446
84,"CR","CR.A","A",1,4,"CR.A.1.4","Atlantic","East Atlantic",44.21154996,15.4906946,17,25,1.351875,250,0.84,4.06,1.62482214,34.97773743,302.3936848,0.56,10.22,52.98,78,46.5,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3090.463458656,0.8278,1.4172,0.584109511713237,NA,0,97,0.85,0.4,0.842105263157895,8.196000099,15.77700043,24.83699989,16.64100075,0.612999976,0.606000006,33.14300156,0.656000018,14.85,8.246999741,0.0348,38.43399811,84.82083333,NA,NA,0,0,0,0,45.5605419136325,21.5271176880935,1.89762709129044,1.67669360962487,2.48057271710314,-0.2518119729938,1.00945089579869,1.72411195396121,-0.0820745779352589,0.15143114366114,-0.232762841812379,1.65954106152793,-2,-2,-2,-2,-2,-2,0,0,0,0,NA,1.17172645365323,0.210805828180059,0.778460022094905,-1.45842075605342,-0.212539542484958,0.130936536783167,NA,-1,1.98677173426624,9.8488578017961,-0.0705810742857073,-0.397940008672038,-0.074633618296904,2.48057271710314,1.89762709129044,1.67669360962487,0.210805828180059,-2,0,-2,0,-2,0,-2,0,-0.213295680630956,0.914065381982342,1.19546806652439,-3.27665666397331,-0.592562432839704,372,-159,-0.232762841812379,1.65954106152793,-0.0236286190837631,-0.103670975994422,0.698270783072867,0.699608588019773,-2.36481682456931,-0.504407344781552,0.503231127205821,-0.293642276773225,-2.90653393063755,-2.80549255456938,-2.90692097781869,-2.89350579771951,0.929422642377595,1.30793069591626,0.374300672240576,0.462890558573701,0.501054307567593,0.632225098386396,0.0215148866867483,0.407692417791462,0.745454545454545,0.249368459040058,0,0,0,0,0.68082807360718,0.784064848110833,-0.17273,0.77729,-1.70365237801917,-1.03411536875904,2.28626389212361,-0.436302881870706,1.41861824231931,-1.54227985782702,-2.18507343244319,0.812712131993365,-2.36555274132908,-0.462855838657455,-1.00888969966292,-0.721427089446879,1.94416059276365,-1.13585854357105,0.638150731298819,1.44860669495373,1.66025821579343,-2.52560674856616,-2.68740571350446
85,"CR","CR.A","A",1,5,"CR.A.1.5","Atlantic","East Atlantic",44.21154996,15.4906946,17,25,1.351875,250,0.84,4.06,1.65380621,35.76926804,334.224599,0.616666667,12.85,60.81666667,155.5,56.5,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4294.78609715,0.7027,2.03,0.34615763546798,NA,0,98,0.85,0.4,0.842105263157895,8.196000099,15.77700043,24.83699989,16.64100075,0.612999976,0.606000006,33.14300156,0.656000018,14.85,8.246999741,0.0348,38.43399811,84.82083333,NA,NA,0,0,0,0,53.8275123152709,21.62845188494,2.19451434188247,1.75966784468963,2.52403841089791,-0.209949526081895,1.10890312766731,1.78402261300481,-0.153230046462781,0.307496037913213,-0.459473278325782,1.73181038667664,-2,-2,-2,-2,-2,-2,0,0,0,0,NA,1.17172645365323,0.218484618361373,0.778460022094905,-1.45842075605342,-0.212539542484958,0.130936536783167,NA,-1,1.99122607569249,9.89949493661167,-0.0705810742857073,-0.397940008672038,-0.074633618296904,2.52403841089791,2.19451434188247,1.75966784468963,0.218484618361373,-2,0,-2,0,-2,0,-2,0,-0.762029981384382,0.273783239832914,1.19546806652439,-3.27665666397331,-0.592562432839704,372,-159,-0.459473278325782,1.73181038667664,-0.0236286190837631,-0.403488232143129,0.200546289729619,0.699608588019773,-2.36481682456931,-0.504407344781552,0.503231127205821,-0.293642276773225,-2.90653393063755,-2.80549255456938,-2.90692097781869,-2.89350579771951,1.02436709778128,0.9595438537682,0.374300672240576,0.399802249874167,0.421498937847575,0.632225098386396,0.0215148866867483,0.407692417791462,0.745454545454545,0.249368459040058,0,0,0,0,0.699328628508792,0.719829051246049,-0.17273,0.77729,-1.70365237801917,-1.03411536875904,2.28626389212361,-0.436302881870706,1.41861824231931,-1.54227985782702,-2.18507343244319,0.812712131993365,-2.36555274132908,-0.462855838657455,-1.00888969966292,-0.721427089446879,1.94416059276365,-1.63406778931871,0.1731136094067,1.56127987621329,1.26107227976358,-2.52560674856616,-2.68740571350446
86,"CR","CR.A","A",1,6,"CR.A.1.6","Atlantic","East Atlantic",44.21154996,15.4906946,17,25,1.351875,250,0.84,4.06,1.580103993,35.86916733,254.6473135,0.483333333,9.616666667,45.88333333,60,35,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2448.85833157655,0.4472,1.3705,0.32630426851514,NA,0,97,0.85,0.4,0.842105263157895,8.196000099,15.77700043,24.83699989,16.64100075,0.612999976,0.606000006,33.14300156,0.656000018,14.85,8.246999741,0.0348,38.43399811,84.82083333,NA,NA,0,0,0,0,19.5782561109084,22.7005105289928,1.78532983501077,1.55630250076729,2.40593909877931,-0.315753252784201,0.983024562787141,1.66165496097814,-0.349498205121633,0.136879039875517,-0.485048330834729,1.29398660857869,-2,-2,-2,-2,-2,-2,0,0,0,0,NA,1.17172645365323,0.198685670561907,0.778460022094905,-1.45842075605342,-0.212539542484958,0.130936536783167,NA,-1,1.98677173426624,9.8488578017961,-0.0705810742857073,-0.397940008672038,-0.074633618296904,2.40593909877931,1.78532983501077,1.55630250076729,0.198685670561907,-2,0,-2,0,-2,0,-2,0,0.106483087263285,1.33479494370125,1.19546806652439,-3.27665666397331,-0.592562432839704,372,-159,-0.485048330834729,1.29398660857869,-0.0236286190837631,0.0710496358445424,1.02532567677658,0.699608588019773,-2.36481682456931,-0.504407344781552,0.503231127205821,-0.293642276773225,-2.90653393063755,-2.80549255456938,-2.90692097781869,-2.89350579771951,0.449172295716138,0.920242567429597,0.374300672240576,0.499655713579992,0.553330161650179,0.632225098386396,0.0215148866867483,0.407692417791462,0.745454545454545,0.249368459040058,0,0,0,0,0.587248118177964,0.712582654022189,-0.17273,0.77729,-1.70365237801917,-1.03411536875904,2.28626389212361,-0.436302881870706,1.41861824231931,-1.54227985782702,-2.18507343244319,0.812712131993365,-2.36555274132908,-0.462855838657455,-1.00888969966292,-0.721427089446879,1.94416059276365,-0.845523606352867,0.943726744741702,0.878680477258579,1.2160403816657,-2.52560674856616,-2.68740571350446
87,"CR","CR.A","A",1,7,"CR.A.1.7","Atlantic","East Atlantic",44.21154996,15.4906946,17,25,1.351875,250,0.84,4.06,1.574293256,34.83233261,270.5627706,0.52,11.5,52.03,57,39,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3111.4718619,0.6335,1.4765,0.429055198103623,NA,0,98,0.85,0.4,0.842105263157895,8.196000099,15.77700043,24.83699989,16.64100075,0.612999976,0.606000006,33.14300156,0.656000018,14.85,8.246999741,0.0348,38.43399811,84.82083333,NA,NA,0,0,0,0,24.4561462919065,22.1256951189023,1.76342799356294,1.60205999132796,2.43226803751169,-0.283996656365201,1.06069784035361,1.71625382589604,-0.19825338078054,0.169233451301097,-0.366475798622002,1.39016021200173,-2,-2,-2,-2,-2,-2,0,0,0,0,NA,1.17172645365323,0.197085635011434,0.778460022094905,-1.45842075605342,-0.212539542484958,0.130936536783167,NA,-1,1.99122607569249,9.89949493661167,-0.0705810742857073,-0.397940008672038,-0.074633618296904,2.43226803751169,1.76342799356294,1.60205999132796,0.197085635011434,-2,0,-2,0,-2,0,-2,0,-0.146539765287642,1.25827405312155,1.19546806652439,-3.27665666397331,-0.592562432839704,372,-159,-0.366475798622002,1.39016021200173,-0.0236286190837631,-0.0671969022169183,0.965842022639206,0.699608588019773,-2.36481682456931,-0.504407344781552,0.503231127205821,-0.293642276773225,-2.90653393063755,-2.80549255456938,-2.90692097781869,-2.89350579771951,0.575521204916842,1.10245345590208,0.374300672240576,0.470565525837304,0.543822403521962,0.632225098386396,0.0215148866867483,0.407692417791462,0.745454545454545,0.249368459040058,0,0,0,0,0.611868038546011,0.746178818407455,-0.17273,0.77729,-1.70365237801917,-1.03411536875904,2.28626389212361,-0.436302881870706,1.41861824231931,-1.54227985782702,-2.18507343244319,0.812712131993365,-2.36555274132908,-0.462855838657455,-1.00888969966292,-0.721427089446879,1.94416059276365,-1.07524922101417,0.888149597766547,1.0286221825197,1.4248198626049,-2.52560674856616,-2.68740571350446
88,"CR","CR.A","A",1,8,"CR.A.1.8","Atlantic","East Atlantic",44.21154996,15.4906946,17,25,1.351875,250,0.84,4.06,1.698358297,35.34305573,350.1400561,0.51,10.03,46.73,78,32.5,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3511.904762683,0.2182,1.0373,0.210353803142774,NA,0,98,0.85,0.4,0.842105263157895,8.196000099,15.77700043,24.83699989,16.64100075,0.612999976,0.606000006,33.14300156,0.656000018,14.85,8.246999741,0.0348,38.43399811,84.82083333,NA,NA,0,0,0,0,16.4075966451364,20.8101292833381,1.89762709129044,1.52504480703685,2.5442417969921,-0.292429823902064,1.00130093302042,1.66959578102431,-0.661145253747677,0.0159043778955535,-0.674989932982536,1.21768384856668,-2,-2,-2,-2,-2,-2,0,0,0,0,NA,1.17172645365323,0.230029317235934,0.778460022094905,-1.45842075605342,-0.212539542484958,0.130936536783167,NA,-1,1.99122607569249,9.89949493661167,-0.0705810742857073,-0.397940008672038,-0.074633618296904,2.5442417969921,1.89762709129044,1.52504480703685,0.230029317235934,-2,0,-2,0,-2,0,-2,0,0.0241028098559709,1.07890235388263,1.19546806652439,-3.27665666397331,-0.592562432839704,372,-159,-0.674989932982536,1.21768384856668,-0.0236286190837631,0.0260387285637004,0.826407104426271,0.699608588019773,-2.36481682456931,-0.504407344781552,0.503231127205821,-0.293642276773225,-2.90653393063755,-2.80549255456938,-2.90692097781869,-2.89350579771951,0.348928880128243,0.628358541345491,0.374300672240576,0.490184404123503,0.521535382049903,0.632225098386396,0.0215148866867483,0.407692417791462,0.745454545454545,0.249368459040058,0,0,0,0,0.5677150258481,0.658764883833136,-0.17273,0.77729,-1.70365237801917,-1.03411536875904,2.28626389212361,-0.436302881870706,1.41861824231931,-1.54227985782702,-2.18507343244319,0.812712131993365,-2.36555274132908,-0.462855838657455,-1.00888969966292,-0.721427089446879,1.94416059276365,-0.920318668034319,0.757871876006352,0.759718875060868,0.881596068424307,-2.52560674856616,-2.68740571350446
89,"CR","CR.A","A",1,9,"CR.A.1.9","Atlantic","East Atlantic",44.21154996,15.4906946,17,25,1.351875,250,0.84,4.06,1.702050924,34.6992836,366.0555132,0.52,10.1,47.82,67,27.5,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3697.16068332,0.1677,1.2934,0.129658265037885,NA,0,97,0.85,0.4,0.842105263157895,8.196000099,15.77700043,24.83699989,16.64100075,0.612999976,0.606000006,33.14300156,0.656000018,14.85,8.246999741,0.0348,38.43399811,84.82083333,NA,NA,0,0,0,0,8.68710375753827,20.3867481934401,1.83250891270624,1.45484486000851,2.56354695219288,-0.283996656365201,1.00432137378264,1.67960957177976,-0.775466937393914,0.111732856611098,-0.883863112941519,0.943845754551971,-2,-2,-2,-2,-2,-2,0,0,0,0,NA,1.17172645365323,0.230972549685905,0.778460022094905,-1.45842075605342,-0.212539542484958,0.130936536783167,NA,-1,1.98677173426624,9.8488578017961,-0.0705810742857073,-0.397940008672038,-0.074633618296904,2.56354695219288,1.83250891270624,1.45484486000851,0.230972549685905,-2,0,-2,0,-2,0,-2,0,0.033450464961402,1.26597388396849,1.19546806652439,-3.27665666397331,-0.592562432839704,372,-159,-0.883863112941519,0.943845754551971,-0.0236286190837631,0.031146097104881,0.971827500219853,0.699608588019773,-2.36481682456931,-0.504407344781552,0.503231127205821,-0.293642276773225,-2.90653393063755,-2.80549255456938,-2.90692097781869,-2.89350579771951,-0.0108283011033584,0.307382283284996,0.374300672240576,0.491259109586782,0.544779111275444,0.632225098386396,0.0215148866867483,0.407692417791462,0.745454545454545,0.249368459040058,0,0,0,0,0.497613960395406,0.599583068630052,-0.17273,0.77729,-1.70365237801917,-1.03411536875904,2.28626389212361,-0.436302881870706,1.41861824231931,-1.54227985782702,-2.18507343244319,0.812712131993365,-2.36555274132908,-0.462855838657455,-1.00888969966292,-0.721427089446879,1.94416059276365,-0.911831704137235,0.893741987340461,0.332785191382483,0.513817517353812,-2.52560674856616,-2.68740571350446
90,"CR","CR.A","A",1,10,"CR.A.1.10","Atlantic","East Atlantic",44.21154996,15.4906946,17,25,1.351875,250,0.84,4.06,1.47938025,34.43419647,350.1400561,0.5,10.12,49.99,69,21,4.0101,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,3543.417367732,0.1362,1.4912,0.0913358369098712,NA,0,98,0.85,0.4,0.842105263157895,8.196000099,15.77700043,24.83699989,16.64100075,0.612999976,0.606000006,33.14300156,0.656000018,14.85,8.246999741,0.0348,38.43399811,84.82083333,NA,NA,0,0,0,0,6.30217274678112,23.2760958313456,1.84509804001426,1.34242268082221,2.5442417969921,-0.301029995663981,1.00518051250378,1.69888313675259,-0.865822892423234,0.173535895009906,-1.03462971011657,0.806327388327583,-2,-2,-2,-2,-2,-2,0,0,0,0,NA,1.17172645365323,0.170079816492919,0.778460022094905,-1.45842075605342,-0.212539542484958,0.130936536783167,NA,-1,1.99122607569249,9.89949493661167,-0.0705810742857073,-0.397940008672038,-0.074633618296904,2.5442417969921,1.84509804001426,1.34242268082221,0.170079816492919,-2,0,-2,0,-2,0,-2,0,-0.00685058675274025,1.4199301036928,1.19546806652439,-3.27665666397331,-0.592562432839704,372,-159,-1.03462971011657,0.806327388327583,-0.0236286190837631,0.00912642250416618,1.09150564898421,0.699608588019773,-2.36481682456931,-0.504407344781552,0.503231127205821,-0.293642276773225,-2.90653393063755,-2.80549255456938,-2.90692097781869,-2.89350579771951,-0.191494252560804,0.0756986453413232,0.374300672240576,0.486625673718153,0.563908246971384,0.632225098386396,0.0215148866867483,0.407692417791462,0.745454545454545,0.249368459040058,0,0,0,0,0.462410005203089,0.55686508590693,-0.17273,0.77729,-1.70365237801917,-1.03411536875904,2.28626389212361,-0.436302881870706,1.41861824231931,-1.54227985782702,-2.18507343244319,0.812712131993365,-2.36555274132908,-0.462855838657455,-1.00888969966292,-0.721427089446879,1.94416059276365,-0.9484220112308,1.00556043830902,0.118383966903987,0.248351550542005,-2.52560674856616,-2.68740571350446
